material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Al_wyckoff,num_Al_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,25.0,4.0,1.7529962189977246,1.771611863513307,1.7636104793537821,0.006946166320283631,0.018615644515582286,109.53004617230253,5.739400199936468,100.85807203433315,116.89753871350926,4.0,1.0,10,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,26.0,4.0,1.752996218997726,1.771611863513307,1.7636104793537821,0.00694616632028314,0.018615644515580954,60.2416750916719,31.059089954536194,18.23155907000278,109.96343264482778,4.0,1.0,11,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,27.0,4.0,1.7529962189977273,1.7716118635133065,1.7636104793537823,0.006946166320282666,0.018615644515579177,60.2416750916719,31.059089954536216,18.23155907000278,109.9634326448278,4.0,1.0,12,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,28.0,4.0,1.755315062200629,1.78088705398546,1.767960028414838,0.011826361308313124,0.02557199178483094,109.55061940687288,5.054918857597833,105.35144664553596,117.33464756192252,4.0,1.0,13,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,29.0,4.0,1.7553150622006302,1.7808870539854587,1.7679600284148382,0.011826361308312968,0.025571991784828496,109.55061940687285,5.054918857597836,105.35144664553599,117.33464756192262,4.0,1.0,14,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,30.0,4.0,1.7553150622006286,1.7808870539854602,1.7679600284148382,0.011826361308313807,0.025571991784831605,57.76360519762817,30.78780882571578,18.30576631957573,106.71937317833566,4.0,1.0,15,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,31.0,4.0,1.7553150622006297,1.7808870539854602,1.7679600284148382,0.011826361308313414,0.025571991784830495,57.76360519762819,30.787808825715764,18.30576631957577,106.71937317833567,4.0,1.0,16,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,32.0,4.0,1.7463463210412538,1.7636055565784765,1.753106165768832,0.006412922076764022,0.01725923553722275,109.57718086610828,6.6692063517062525,101.42778902976218,120.62410312947488,4.0,1.0,17,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,33.0,4.0,1.7463463210412529,1.7636055565784776,1.7531061657688318,0.006412922076764683,0.01725923553722475,109.57718086610828,6.669206351706264,101.42778902976215,120.6241031294749,4.0,1.0,18,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,34.0,4.0,1.7463463210412535,1.763605556578476,1.7531061657688318,0.006412922076763783,0.017259235537222528,59.39966814705019,32.79293525180848,16.56466332391233,105.41779750663059,4.0,1.0,19,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,35.0,4.0,1.7463463210412526,1.7636055565784756,1.7531061657688314,0.006412922076763977,0.017259235537222972,59.399668147050214,32.79293525180847,16.56466332391233,105.4177975066306,4.0,1.0,20,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,36.0,4.0,1.7743075647543995,1.79094569086738,1.7806249966649181,0.0065425308183577596,0.016638126112980434,109.54895958511194,5.043718821790203,104.48806480586651,116.67728460395881,4.0,1.0,21,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,37.0,4.0,1.7743075647543989,1.7909456908673809,1.780624996664918,0.00654253081835833,0.016638126112981988,109.54895958511194,5.043718821790177,104.48806480586651,116.67728460395865,4.0,1.0,22,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,38.0,4.0,1.7743075647544,1.7909456908673813,1.7806249966649181,0.006542530818358206,0.016638126112981322,57.47684846271386,27.99826954703957,18.77409269597996,106.07122104914824,4.0,1.0,23,Tetrahedron
mp-1019575,Ca4Al6SO16,1.7514281972380972,0.0527652243660946,[4.0],3.0,3.0,3.0,Tetrahedron,"2c, 2d, 4e, 2b, 2a",1,4.0,Al,0.0,True,39.0,4.0,1.7743075647543995,1.7909456908673818,1.7806249966649186,0.006542530818358551,0.01663812611298221,57.47684846271388,27.998269547039577,18.77409269597996,106.07122104914828,4.0,1.0,24,Tetrahedron
mp-1019583,CaAl2SiO6,1.625205424085102,0.537347763207643,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,4.0,Al,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Tetrahedron"
mp-1019583,CaAl2SiO6,1.625205424085102,0.537347763207643,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,6.0,Al,0.0,True,8.0,6.0,1.8170426314348018,2.146967713191551,1.9712241265318458,0.09951046272602994,0.3299250817567494,97.58344561900141,34.942325545513505,42.99740247390607,170.15307533105144,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-1019583,CaAl2SiO6,1.625205424085102,0.537347763207643,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,6.0,Al,0.0,True,9.0,6.0,1.817042631434801,2.146967713191551,1.9712241265318458,0.09951046272603016,0.3299250817567503,96.94833483848598,34.077097910194226,46.82827481759934,170.15307533105144,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-1019583,CaAl2SiO6,1.625205424085102,0.537347763207643,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,6.0,Al,0.0,True,10.0,6.0,1.8170426314348018,2.1469677131915508,1.9712241265318464,0.09951046272602973,0.32992508175674895,96.94833483848596,34.07709791019423,46.828274817599315,170.15307533105147,6.0,1.0,3,"Octahedron, Tetrahedron"
mp-1019583,CaAl2SiO6,1.625205424085102,0.537347763207643,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4e,2,6.0,Al,0.0,True,11.0,6.0,1.8170426314348018,2.146967713191551,1.9712241265318458,0.09951046272602994,0.3299250817567494,97.58344561900144,34.94232554551352,42.99740247390607,170.15307533105147,6.0,1.0,4,"Octahedron, Tetrahedron"
mp-1019584,CaAl2SiO6,1.6284880438834903,0.4786385753894825,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4g, 2f",2,4.0,Al,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Tetrahedron"
mp-1019584,CaAl2SiO6,1.6284880438834903,0.4786385753894825,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4g, 2f",2,6.0,Al,0.0,True,8.0,6.0,1.8438214566753555,2.199590376953627,1.9848672673471903,0.15430303397906292,0.35576892027827167,57.20039779370495,24.752188283555228,19.72564468029501,93.0495442227705,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-1019584,CaAl2SiO6,1.6284880438834903,0.4786385753894825,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4g, 2f",2,6.0,Al,0.0,True,9.0,6.0,1.9217976361446518,2.0029697114008123,1.9583497975506603,0.033625812728447425,0.08117207525616044,106.26559046577576,32.63003866327526,79.8997071194075,178.40631367361746,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-1019584,CaAl2SiO6,1.6284880438834903,0.4786385753894825,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4g, 2f",2,6.0,Al,0.0,True,10.0,6.0,1.921797636144651,2.0029697114008127,1.95834979755066,0.033625812728447994,0.08117207525616177,106.2655904657758,32.63003866327533,79.89970711940752,178.40631367361792,6.0,1.0,3,"Octahedron, Tetrahedron"
mp-1019584,CaAl2SiO6,1.6284880438834903,0.4786385753894825,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2e, 4g, 2f",2,6.0,Al,0.0,True,11.0,6.0,1.8438214566753548,2.199590376953627,1.9848672673471899,0.1543030339790633,0.35576892027827234,57.200397793704944,24.752188283555228,19.725644680295026,93.04954422277049,6.0,1.0,4,"Octahedron, Tetrahedron"
mp-1019586,CaAl2SiO6,1.6534316431371157,0.4299802876216706,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 1b, 2c",2,4.0,Al,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Tetrahedron"
mp-1019586,CaAl2SiO6,1.6534316431371157,0.4299802876216706,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 1b, 2c",2,6.0,Al,0.0,True,4.0,6.0,1.8517808935696836,2.0300036972288873,1.9656147361610035,0.08072355776635325,0.17822280365920373,60.39980306898785,28.248542752334103,6.975888778462438,103.44178127300752,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-1019586,CaAl2SiO6,1.6534316431371157,0.4299802876216706,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 1b, 2c",2,6.0,Al,0.0,True,5.0,6.0,1.9012832123618835,2.0687292244850175,1.9652880063050915,0.07382847423326973,0.16744601212313404,65.25332764253393,40.022209652514675,8.735121308237032,103.84369629908953,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-1019602,Cs2Al2B2O7,1.5048268314060873,0.8837991957520271,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True,4.0,4.0,1.734155939053002,1.7727800982859105,1.7591986574078748,0.015206896028872558,0.03862415923290863,90.92974693801303,23.873342054828107,54.83934005551134,114.04430977156551,4.0,1.0,1,Tetrahedron
mp-1019602,Cs2Al2B2O7,1.5048268314060873,0.8837991957520271,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True,5.0,4.0,1.7341559390530017,1.7727800982859105,1.759198657407874,0.015206896028872178,0.03862415923290885,56.30285205847229,29.584921110845663,11.803912168606683,90.84391104545004,4.0,1.0,2,Tetrahedron
mp-1019602,Cs2Al2B2O7,1.5048268314060873,0.8837991957520271,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True,6.0,4.0,1.7341559390530017,1.7727800982859103,1.7591986574078742,0.015206896028872138,0.03862415923290863,109.46813024674607,4.10822261258668,103.65922989619452,114.77412710600551,4.0,1.0,3,Tetrahedron
mp-1019602,Cs2Al2B2O7,1.5048268314060873,0.8837991957520271,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True,7.0,4.0,1.734155939053002,1.7727800982859097,1.7591986574078744,0.01520689602887206,0.03862415923290774,59.751364893201924,28.175559097473933,21.467183736664655,105.62391868863573,4.0,1.0,4,Tetrahedron
mp-1019720,CsZr2Al(PO4)4,1.6245919973881506,0.4413458306475425,[4.0],3.0,3.0,3.0,Tetrahedron,4d,1,4.0,Al,0.0,True,12.0,4.0,1.7404939905046066,1.7553631226496968,1.7513775509925769,0.006287443742981113,0.014869132145090225,93.6606188459823,32.758392182929,21.373390014765523,115.22000527472372,4.0,1.0,1,Tetrahedron
mp-1019720,CsZr2Al(PO4)4,1.6245919973881506,0.4413458306475425,[4.0],3.0,3.0,3.0,Tetrahedron,4d,1,4.0,Al,0.0,True,13.0,4.0,1.740493990504606,1.7553631226496955,1.7513775509925762,0.006287443742981159,0.014869132145089559,93.6606188459823,32.75839218292899,21.373390014765505,115.22000527472369,4.0,1.0,2,Tetrahedron
mp-1019720,CsZr2Al(PO4)4,1.6245919973881506,0.4413458306475425,[4.0],3.0,3.0,3.0,Tetrahedron,4d,1,4.0,Al,0.0,True,14.0,4.0,1.7404939905046062,1.7553631226496957,1.751377550992577,0.006287443742981494,0.014869132145089559,109.33770297292519,4.600182132439817,103.27950151295825,115.22000527472369,4.0,1.0,3,Tetrahedron
mp-1019720,CsZr2Al(PO4)4,1.6245919973881506,0.4413458306475425,[4.0],3.0,3.0,3.0,Tetrahedron,4d,1,4.0,Al,0.0,True,15.0,4.0,1.7404939905046053,1.7553631226496955,1.7513775509925762,0.0062874437429815385,0.014869132145090225,109.33770297292519,4.600182132439829,103.27950151295826,115.22000527472369,4.0,1.0,4,Tetrahedron
mp-1019732,EuAl2O4,1.7414862936473774,0.0513222888587431,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True,4.0,4.0,1.7418134693618723,1.7602186673815734,1.7545637071140912,0.007412429569699783,0.018405198019701086,93.23869625895652,21.31630402840509,60.84339859041595,115.04250465511643,4.0,1.0,1,Tetrahedron
mp-1019732,EuAl2O4,1.7414862936473774,0.0513222888587431,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True,5.0,4.0,1.7418134693618734,1.760218667381573,1.7545637071140914,0.0074124295696992104,0.01840519801969953,93.23869625895652,21.31630402840509,60.84339859041595,115.04250465511643,4.0,1.0,2,Tetrahedron
mp-1019732,EuAl2O4,1.7414862936473774,0.0513222888587431,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True,6.0,4.0,1.746976254794309,1.7687398846216926,1.7593832447719,0.009383699427773305,0.021763629827383557,91.09729244790829,21.112777984657956,58.26073579597462,111.58650865535888,4.0,1.0,3,Tetrahedron
mp-1019732,EuAl2O4,1.7414862936473774,0.0513222888587431,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True,7.0,4.0,1.7469762547943084,1.7687398846216915,1.7593832447718998,0.009383699427772887,0.021763629827383113,91.09729244790829,21.112777984657964,58.260735795974604,111.58650865535893,4.0,1.0,4,Tetrahedron
mp-1019732,EuAl2O4,1.7414862936473774,0.0513222888587431,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True,8.0,4.0,1.7486629652213794,1.759933427731409,1.755904436456999,0.0042987046488619455,0.0112704625100295,91.3041852806678,23.967292894403997,46.23329869410748,115.28775624458831,4.0,1.0,5,Tetrahedron
mp-1019732,EuAl2O4,1.7414862936473774,0.0513222888587431,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True,9.0,4.0,1.7486629652213805,1.759933427731408,1.7559044364569991,0.004298704648861391,0.011270462510027501,109.36290442134178,3.7969687631175644,104.62012815199124,115.28775624458831,4.0,1.0,6,Tetrahedron
mp-1019744,K2Al2Si3O10,1.7329875093359146,0.1118619626206905,[4.0],3.0,3.0,3.0,Tetrahedron,4b,1,4.0,Al,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1019774,K2CeAl(SiO3)4,1.708513385888112,0.1658336656119827,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True,12.0,4.0,1.747060005754616,1.7695421419386665,1.7563753092164098,0.008251150836509107,0.022482136184050594,97.66145076910827,29.596784496159312,52.69772697725556,136.64116961447,4.0,1.0,1,Tetrahedron
mp-1019774,K2CeAl(SiO3)4,1.708513385888112,0.1658336656119827,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True,13.0,4.0,1.747060005754613,1.7695421419386685,1.75637530921641,0.008251150836510417,0.02248213618405548,97.66145076910823,29.59678449615932,52.69772697725553,136.64116961447,4.0,1.0,2,Tetrahedron
mp-1019774,K2CeAl(SiO3)4,1.708513385888112,0.1658336656119827,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True,14.0,4.0,1.747060005754613,1.7695421419386659,1.7563753092164098,0.008251150836508826,0.022482136184052814,97.66145076910824,29.596784496159305,52.697726977255584,136.64116961447,4.0,1.0,3,Tetrahedron
mp-1019774,K2CeAl(SiO3)4,1.708513385888112,0.1658336656119827,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Al,0.0,True,15.0,4.0,1.7470600057546128,1.7695421419386668,1.75637530921641,0.00825115083650941,0.022482136184053925,97.66145076910823,29.5967844961593,52.69772697725558,136.64116961446996,4.0,1.0,4,Tetrahedron
mp-1019802,KAl(PO3)4,1.195114258269666,1.027397144662706,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True,2.0,6.0,1.8730481625187385,1.9255616219406335,1.907322252418326,0.024252148335036094,0.052513459421895003,48.264735723528034,20.42975217033381,11.894620889770625,70.52651158861352,6.0,1.0,1,Octahedron
mp-1019802,KAl(PO3)4,1.195114258269666,1.027397144662706,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True,3.0,6.0,1.8730481625187376,1.9255616219406342,1.9073222524183262,0.024252148335036253,0.05251345942189656,48.264735723528034,20.429752170333806,11.894620889770687,70.52651158861352,6.0,1.0,2,Octahedron
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,4.0,Al,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,8.0,5.0,1.7529101739876345,2.9640551240842776,2.013453686693622,0.47602153994551355,1.2111449500966431,96.79636176292526,36.88461143249623,44.67651003620626,165.33133720775186,5.0,1.0,1,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,9.0,5.0,1.7529101739876354,2.9640551240842776,2.013453686693622,0.47602153994551355,1.2111449500966422,90.32596912050079,37.38700651986848,40.96354124854378,165.33133720775186,5.0,1.0,2,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,10.0,5.0,1.752910173987635,2.964055124084278,2.013453686693622,0.47602153994551366,1.2111449500966431,96.79636176292522,36.884611432496236,44.676510036206246,165.3313372077519,5.0,1.0,3,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,11.0,5.0,1.752910173987636,2.964055124084277,2.013453686693622,0.4760215399455132,1.2111449500966411,90.32596912050073,37.387006519868464,40.963541248543756,165.33133720775177,5.0,1.0,4,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,16.0,5.0,1.7799015599851629,2.178685950125581,1.889465389759985,0.14873156312737598,0.3987843901404182,98.52978187240564,26.761545160928307,35.522872538585894,136.7410723870308,5.0,1.0,5,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,17.0,5.0,1.7799015599851638,2.1786859501255798,1.8894653897599851,0.1487315631273753,0.398784390140416,97.77419957121518,33.938607840605975,47.09650351027849,179.36596488962496,5.0,1.0,6,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,18.0,5.0,1.7799015599851624,2.1786859501255798,1.8894653897599851,0.14873156312737534,0.39878439014041733,98.52978187240564,26.761545160928314,35.52287253858587,136.7410723870308,5.0,1.0,7,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,5.0,Al,0.0,True,19.0,5.0,1.7799015599851633,2.1786859501255806,1.8894653897599851,0.14873156312737554,0.39878439014041733,97.77419957121518,33.93860784060597,47.09650351027853,179.36596488962496,5.0,1.0,8,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,2.0,6.0,1.9043629503789556,1.981862496670544,1.9312577475045456,0.028660815998741693,0.0774995462915884,59.10279000968148,28.132293790878254,21.448673268917958,99.19394365954582,6.0,1.0,1,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,3.0,6.0,1.9043629503789556,1.9818624966705454,1.9312577475045458,0.028660815998742237,0.07749954629158973,98.10198595151812,35.194762674633175,34.257067308720174,175.22901214496846,6.0,1.0,2,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,4.0,6.0,1.9043629503789552,1.9818624966705438,1.9312577475045456,0.028660815998741734,0.07749954629158862,59.10279000968146,28.132293790878258,21.448673268917958,99.19394365954582,6.0,1.0,3,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,5.0,6.0,1.9043629503789556,1.981862496670544,1.9312577475045456,0.028660815998741686,0.0774995462915884,98.1019859515181,35.19476267463319,34.25706730872016,175.22901214496846,6.0,1.0,4,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,6.0,6.0,1.9364471330739175,1.9615480631767928,1.947828751899162,0.010379877247469567,0.025100930102875285,35.70187411133622,12.283859504079777,18.419321801694498,60.72708669146833,6.0,1.0,5,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,7.0,6.0,1.9364471330739175,1.9615480631767928,1.947828751899162,0.010379877247469537,0.025100930102875285,64.7041087932862,33.49364505564598,10.997106929111778,116.68716040000301,6.0,1.0,6,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,12.0,6.0,1.7505161961064288,3.1503479881281833,2.1785655699502153,0.5688197436304231,1.3998317920217545,64.9030799121951,27.02176610455202,19.75569876544548,122.57894923328216,6.0,1.0,7,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,13.0,6.0,1.750516196106429,3.150347988128183,2.1785655699502153,0.5688197436304228,1.3998317920217538,69.58323832843209,30.72590500237834,19.75569876544552,126.19493287110362,6.0,1.0,8,"Octahedron, Trigonal bipyramid, Tetrahedron"
mp-1019803,KAl9O14,1.6642478737570912,0.4081439212995755,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","4e, 2a",3,6.0,Al,0.0,True,14.0,6.0,1.7505161961064282,3.150347988128183,2.1785655699502153,0.5688197436304228,1.3998317920217547,64.90307991219511,27.02176610455202,19.75569876544548,122.57894923328213,6.0,1.0,9,"Octahedron, Trigonal bipyramid, Tetrahedron"
