material_id,chem_formula,R$_0$,B,Nb_chemenv,num_Nb_chemenvs,Nb_wyckoff,num_Nb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Nb_sites,num_CN_env,num_charge_states,NbX_coordn,NbO_coordn,mean_coordn_Nb-X,min_coordn_Nb-X,max_coordn_Nb-X,mean_coordn_Nb-O,min_coordn_Nb-O,max_coordn_Nb-O,mean_Nb_charge,min_Nb_charge,max_Nb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NbO_BondL
mp-759244,Li12Nb14ZnO42,1.9300387475867269,0.6019626143844923,Octahedron,1,1a,1,"[0.331481740872616, 0.323320059026211, 0.42181682046733904, 0.328294671780881, 0.240231953295328, 0.36383272009885603, 0.34846797994649803, 0.32248038836314, 0.412317424132124, 0.40120892212222503, 0.285806634743406, 0.366122102188192, 0.354325558055739, 0.37234950356267404]",0.0,0.3480040341896592,AB12C14D42,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.007120415688472,-2.874823608115943,3.250099999999999,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.040158186068108
mp-759307,TiNb2O7,1.935553372018864,0.4810983837016286,Octahedron,1,1a,1,"[1.136590353151424, 1.033264713041442, 1.24351147952956, 1.890763744147361, 0.254392774496086, 0.153283331285222, 1.392403811963388, 1.936606376069686, 1.9965730953951841, 1.404456659852984, 1.344483197772185, 1.004626519518765]",0.0,1.2325796713519406,AB2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-Ti,0.006846563035606,-3.169513764833335,2.1357,3,Triclinic,1,P1,oxide,,,"Ti, Nb",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.037983302904143
mp-759322,Li2Nb4ZnO12,1.9595220689131645,0.4487016178235411,Octahedron,1,1a,1,"[0.5718721870198771, 0.22607132541760402, 0.5884440276903651, 0.48124046898882505, 0.493030271469088, 0.5633427164499201, 0.27110772557374, 0.38068627476377503, 0.445482927758151, 0.42701692334838404, 0.5149781747301491, 0.512700292421932]",0.0,0.45633110963598417,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.025644674868502,-2.810052959824562,3.0476,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0419133582956244
mp-759342,Nb9AsO25,1.9607957152199385,0.4402202365809167,Octahedron,1,"8g, 2c",2,"[1.117157453225159, 1.135236271214736, 0.108263642910535]",0.0,0.78688578911681,AB9C25,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,As-Nb-O,0.000127985714286,-2.905887060357143,2.2196,3,Tetragonal,4/m,P4/n,oxide,,,Nb,,,As,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0231339619566553
mp-759378,Nb3Tl3O10,2.2098722184337,-1.071975314870016,Octahedron,1,"4c, 8h",2,"[0.11142115297520601, 0.005596773698378001]",0.0,0.05850896333679201,A3B3C10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Nb-O-Tl,0.0,-2.368894323281251,0.271399999999999,3,Tetragonal,4/mmm,I4_1/amd,oxide,,,Nb,,Tl,,"N, O",,,,,B < -1,Negative B,2.016238674258247
mp-759486,LiNbSn3(PO4)6,1.890006561322906,0.5919731729680422,Octahedron,1,1a,1,[0.06807335058234301],0.0,0.06807335058234301,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Li-Nb-O-P-Sn,0.021183598523809,-2.590371273891156,2.9448,5,Triclinic,1,P1,phosphate,Li,,Nb,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9984498021996808
mp-759636,Nb5O12F,1.931757269673091,0.4241567923392415,no_data,1,no_data,1,no_data,0.0,no_data,AB5C12,3,3,1,"[6.0, 7.0, 7.0]","[6.0, 6.0, 7.0]",6.666666666666667,6.0,7.0,6.333333333333333,6.0,7.0,5.0,5.0,5.0,1.3333333333333333,1,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",GGA,F-Nb-O,0.042692419761907,-3.021156121944444,0.0,3,Orthorhombic,mmm,Pmma,fluoride,,,Nb,,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.041469621908934
mp-759695,Mn2NbV3(PO4)6,1.8485263286332725,0.8749145472583431,Octahedron,1,1a,1,[0.40110408740684506],0.0,0.40110408740684506,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-Nb-O-P-V,0.048925433796309,-2.661623351492199,0.0,5,Trigonal,3,R3,phosphate,,,"V, Mn, Nb",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.009658146184696
mp-759900,K2LiNbO4,2.0133680625884587,0.6034997168276727,Tetrahedron,1,4e,1,[0.137905936548814],0.0,0.137905936548814,ABC2D4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-Li-Nb-O,0.0,-2.541161011916666,4.0545,4,Monoclinic,2/m,P2_1/c,oxide,"Li, K",,Nb,,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8788732982085707
mp-7601,NbGaO4,1.9441456264269048,0.8556320161745804,Octahedron,1,2i,1,[2.690264456420511],0.0,2.690264456420511,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Ga-Nb-O,0.0,-2.7242927654166653,3.4012,3,Monoclinic,2/m,C2/m,oxide,,,Nb,,Ga,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0379827641244663
mp-760134,NbSb3O8,2.005018765511431,0.0812826417081061,Octahedron,1,1a,1,"[0.289758218591929, 0.37490334274242204, 0.283281549005066, 0.36925671257860804]",0.0,0.3292999557295063,AB3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-Sb,0.005566243958327,-2.175503535624999,1.817899999999999,3,Triclinic,1,P1,oxide,,,Nb,,,Sb,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0225692984871713
mp-760188,Nb3O7F,1.9762854632891973,0.50094371861601,Octahedron,1,"4c, 8d",2,"[0.28148173565967605, 2.205045565540263]",0.0,1.2432636505999697,AB3C7,1,2,1,"[6.0, 6.0]","[5.0, 6.0]",6.0,6.0,6.0,5.5,5.0,6.0,5.0,5.0,5.0,1.5,1,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",GGA,F-Nb-O,0.007971139577927,-3.074741299318181,2.3814,3,Orthorhombic,mmm,Pnma,fluoride,,,Nb,,,,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0090559706905555
mp-760244,Ca4Nb2O9,1.8164978836076784,1.226753648801789,Octahedron,1,"4e, 2d, 2c",3,"[0.38002724396186205, 0.079196446047658, 0.142852591601647]",0.0,0.20069209387038903,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Nb-O,0.0163475865,-3.318823387,3.040899999999999,3,Monoclinic,2/m,P2_1/c,oxide,,Ca,Nb,,,,"C, N, O",,,,,B > 1,Positive B,2.044036382874433
mp-760315,Li4Nb2Ni3Sn3O16,1.8443814804136,1.208597048566476,Octahedron,1,1a,1,"[0.613020634652618, 0.38568423106786404]",0.0,0.499352432860241,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Nb-Ni-O-Sn,0.021570460089284,-2.210937124940476,2.152,5,Monoclinic,m,Cm,oxide,Li,,"Ni, Nb",,Sn,,"N, O, S",,,,,B > 1,Positive B,2.0659154938857234
mp-760701,LiNbO3,2.200120495475773,-0.5766762660104374,Octahedron,1,4f,1,[2.9641625913187353],0.0,2.9641625913187353,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O,0.035907200000004,-2.8636104516666663,3.4233,3,Monoclinic,2/m,C2/c,oxide,Li,,Nb,,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.028835454954985
mp-760991,NaNb2O4,2.109922736809314,0.0058909334335825,Trigonal prism,1,"4c, 4d",2,"[0.7364181511041691, 0.73543809610677]",0.0,0.7359281236054696,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Na-Nb-O,0.01840823961905,-2.687939693054188,0.0,3,Orthorhombic,mmm,Pbcm,oxide,Na,,Nb,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.116650902314154
mp-761057,Sr5Nb4O15,1.7974073586707724,1.2501884376927923,Octahedron,1,"4c, 4d",2,"[0.140003252475213, 0.46443567955889203]",0.0,0.3022194660170525,A4B5C15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Nb-O-Sr,0.0,-3.298532114583332,2.8004,3,Trigonal,-3m,P-3c1,oxide,,Sr,Nb,,,,"N, O, S",,,,,B > 1,Positive B,2.0289888132086658
mp-761128,BaNb5O8,2.0479260675208804,0.13739619850534,"Square pyramid, Square plane",2,"1d, 4j",2,"[0.078407602776338, 3.212237465660239e-05]",0.0,0.039219862575497304,AB5C8,2,2,2,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-Nb-O,0.0,-2.79731982,0.0,3,Tetragonal,4/m,P4/m,oxide,,Ba,Nb,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.114855433279872
mp-761817,LiNbVO4,2.0649904421689165,0.7737054146429568,Tetrahedron,1,4c,1,[0.009441824957369001],0.0,0.009441824957369001,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Nb-O-V,0.037311579732143,-2.670964023690476,1.337299999999999,4,Tetragonal,422,P4_322,oxide,Li,,"V, Nb",,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8924711666734442
mp-761922,LiNb(TeO4)3,1.9629207169133032,0.1968881486356518,Octahedron,1,1a,1,"[0.09409256176241401, 0.053962494851892]",0.0,0.074027528307153,ABC3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-Nb-O-Te,0.023863249128152,-1.7914859810784312,1.611899999999999,4,Triclinic,1,P1,oxide,Li,,Nb,,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9993142712637482
mp-763519,Li4Mn3Nb2Co3O16,1.848261965160104,1.0881944482943835,Octahedron,1,1a,1,"[0.6324694666504851, 0.6462168522789531]",0.0,0.6393431594647191,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-Nb-O,0.045727687792213,-2.158112120611658,0.5073000000000001,5,Triclinic,1,P1,oxide,Li,,"Mn, Co, Nb",,,,"C, N, O",,,,,B > 1,Positive B,2.0472018684518276
mp-766010,NbV3Cu2(PO4)6,1.5547936392135029,2.450922117550617,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Nb-O-P-V,0.042159778148158,-2.503698217996033,0.0,5,Trigonal,3,R3,phosphate,,,"V, Cu, Nb",,,,"C, N, O, P",,,,,B > 1,Positive B,2.0017900455879
mp-766084,Li7Nb12O24,1.917111436518607,0.3792961591662732,Trigonal prism,1,2i,1,"[0.6748759102555271, 0.776704250750175, 0.781108597761011, 0.6743123269375041, 0.685261198471188, 0.7817070703072151]",0.0,0.72899489241377,A7B12C24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.42,3.42,3.42,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O,0.043629630988373,-2.716443507984496,0.0,3,Triclinic,-1,P-1,oxide,Li,,Nb,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1309091369414896
mp-766091,Li4La5Ti6Nb2O26,1.8987293257232447,0.7230463906351151,Octahedron,1,2j,1,[0.48362876974080504],0.0,0.48362876974080504,A2B4C5D6E26,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Li-Nb-O-Ti,0.049018295096887,-3.426408355542635,0.0,5,Orthorhombic,mmm,Cmmm,oxide,Li,,"Ti, Nb",,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.015749897482733
mp-766207,Zr6Nb2O17,1.896026286987316,0.5776171184571086,Square-face capped trigonal prism,1,2c,1,"[2.09938614559668, 1.56110815432917]",0.0,1.8302471499629251,A2B6C17,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-Zr,0.039315220314293,-3.5560670402000003,2.0519,3,Monoclinic,2,C2,oxide,,,"Zr, Nb",,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0953849659888872
mp-766208,Ba3LiTi5Nb3O21,1.9112816233180272,0.5539850673678324,Octahedron,1,"2a, 4b",2,"[0.6637272294317821, 2.072624050181584]",0.0,1.368175639806683,AB3C3D5E21,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Li-Nb-O-Ti,0.010862537878807,-3.343356402727274,2.1226,5,Orthorhombic,mm2,Cmc2_1,oxide,Li,Ba,"Ti, Nb",,,B,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.018070443639644
mp-766361,Nb2O5,1.9436886989289288,0.4030632601488008,Octahedron,1,2i,1,"[1.327767088241561, 1.188777515512674, 1.247752739711823, 1.386784234558246, 1.267974765149501, 1.43200251329192, 1.024752892288461, 1.145550127594638, 2.672794581564019, 0.088577407004053]",0.0,1.2782733864916895,A2B5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Nb-O,0.011876653408162,-3.022328621285716,2.2152,2,Triclinic,-1,P-1,oxide,,,Nb,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.030062069289434
mp-766433,Sr3Li4Nb6O20,1.8843992388067567,0.7182916845679542,Octahedron,1,1a,1,"[0.16667543543996302, 0.181354667931815, 0.163950889630115, 0.18214794928782801, 0.15967524952181, 0.166363567710368]",0.0,0.1700279599203165,A3B4C6D20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Sr,0.030523541818185,-3.052834972222221,1.4521,4,Triclinic,1,P1,oxide,Li,Sr,Nb,,,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.018774176069315
mp-766938,K3Li2Nb5O15,1.397457719713853,3.82250441981831,no_data,1,no_data,1,no_data,0.0,no_data,A2B3C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-Li-Nb-O,0.010796767999986,-2.863510178936667,2.695999999999999,4,Tetragonal,4mm,P4bm,oxide,"Li, K",,Nb,,,,"N, O",,,,,B > 1,Positive B,2.033419115226899
mp-766983,LiCa2Nb3O10,1.936236247739884,0.5123751377256305,Octahedron,1,"2a, 4e, 2d",3,"[0.8791495322191941, 0.054453440104417, 0.858768169819569, 0.066786677705077]",0.0,0.46478945496206425,AB2C3D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Li-Nb-O,0.028739489687501,-3.149551102552083,2.1782,4,Monoclinic,2/m,P2_1/c,oxide,Li,Ca,Nb,,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0432904724476764
mp-767091,LiNbSn3(PO4)6,1.952621600430254,0.2561427349698901,Octahedron,1,1a,1,[0.192053757409675],0.0,0.192053757409675,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Li-Nb-O-P-Sn,0.012371285666666,-2.599183586748299,2.7706,5,Trigonal,3,R3,phosphate,Li,,Nb,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9994384500049027
mp-767490,Li9Ti12NbO30,1.623807906030781,2.149165943422706,Octahedron,1,1a,1,[0.096468368467233],0.0,0.096468368467233,AB9C12D30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Ti,0.021029991346154,-3.181004013461539,0.0,4,Trigonal,3,R3,oxide,Li,,"Ti, Nb",,,,"N, O",,,,,B > 1,Positive B,2.016140609845678
mp-767498,Li10Ti11Nb6O42,1.7159737035532063,1.666692570951361,Octahedron,1,"1c, 1a, 1b",3,"[0.08143445664085401, 0.10892002307851001, 0.023545999319968, 1.003718283050076, 0.066906136098031, 0.183144736307488]",0.0,0.2446116057491545,A6B10C11D42,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Ti,0.036060421630436,-3.115917543478262,2.1891,4,Trigonal,3,P3,oxide,Li,,"Ti, Nb",,,,"N, O",,,,,B > 1,Positive B,2.021074127465069
mp-767604,Li12Nb14ZnO42,1.931947357062142,0.5898204663003871,Octahedron,1,1a,1,"[0.34272908916239603, 0.252705907075208, 0.40568304427295204, 0.35387071722936403, 0.353627561547243, 0.40059444815362505, 0.295436078122491, 0.384983046049344, 0.31722530538111704, 0.348088799738204, 0.31460394986517604, 0.30124726493278203, 0.396847973929122, 0.38569961248016404]",0.0,0.3466673427099421,AB12C14D42,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.006906106702965,-2.875037917101449,3.262499999999999,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.039839910721015
mp-768142,Li13Nb14ZnO42,2.024012847152816,0.0717102454071592,Octahedron,1,1a,1,"[0.29170968264427904, 0.30571627103535803, 0.234539488025287, 0.276250349140971, 0.258880784979151, 0.29482275524455503, 0.27302684740187905, 0.23950443027995502, 0.292876768624097, 0.20905893153003002, 0.22414912882134702, 0.29156200164544704, 0.339136219769873, 0.276978594776959]",0.0,0.27201516099422773,AB13C14D42,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.012107202589282,-2.858486885476192,0.0,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.036661465059433
mp-768342,SrNb2O4,2.0069171248759,0.2191070459212127,Trigonal prism,1,"4c, 4d",2,"[0.37590400987172, 0.29978027733343204]",0.0,0.33784214360257603,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Nb-O-Sr,0.0,-2.988177580714285,1.3932,3,Orthorhombic,mmm,Pbcm,oxide,,Sr,Nb,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1587032500434127
mp-769319,LiNb(OF)2,1.9543245685323565,1.2823759008281796,Octahedron,1,4e,1,[0.41330513033924404],0.0,0.41330513033924404,ABC2D2,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA,F-Li-Nb-O,0.0,-3.170344275972223,3.2222,4,Monoclinic,2/m,P2_1/c,fluoride,Li,,Nb,,,,"N, O",F,,,,B > 1,Positive B,1.9765697529307493
mp-769502,Li4Nb2Fe3O10,2.043094479771912,0.0895081129437948,Octahedron,1,4i,1,[0.9315562825128231],0.0,0.9315562825128231,A2B3C4D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Nb-O,0.033155679342095,-2.342268483070175,2.0517,4,Triclinic,-1,P-1,oxide,Li,,"Fe, Nb",,,,"N, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0414805916534093
mp-770219,NbAsO4,2.0632513782041846,0.128530272728876,Octahedron,1,4a,1,[0.41694347750547],0.0,0.41694347750547,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,As-Nb-O,0.038960065238098,-2.408638266249999,2.6353,3,Orthorhombic,mm2,Pna2_1,oxide,,,Nb,,,As,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.034937236151405
mp-770649,Li5NbO5,1.986812329833187,0.1706936377569535,Octahedron,1,1a,1,[0.004257420796343001],0.0,0.004257420796343001,AB5C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O,0.008409855568183,-2.542197748333332,2.9815,3,Monoclinic,2/m,C2/m,oxide,Li,,Nb,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0182319076588384
mp-770744,Li4Nb2Fe3Sn3O16,1.8298768901555087,1.3799827627460082,Octahedron,1,1a,1,"[0.6146143457687481, 0.510718852348494]",0.0,0.562666599058621,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-Nb-O-Sn,0.02008294116071,-2.269829564940476,1.618999999999998,5,Monoclinic,m,Cm,oxide,Li,,"Fe, Nb",,Sn,,"N, O, S",F,,,,B > 1,Positive B,2.0801292473771986
mp-770799,Li5NbO5,1.9526345603089788,0.8249982516011025,Trigonal bipyramid,1,2e,1,[1.0768329837896111],0.0,1.0768329837896111,AB5C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O,0.01698153284091,-2.533626071060605,3.9242999999999992,3,Monoclinic,2/m,C2/c,oxide,Li,,Nb,,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9679808220303214
mp-770958,Li4NbFe3O8,1.893194532612414,0.8052988280108115,Octahedron,1,1c,1,[0.08584621368850001],0.0,0.08584621368850001,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Nb-O,0.0461780721875,-2.168984353958333,0.7523999999999991,4,Monoclinic,2/m,C2/m,oxide,Li,,"Fe, Nb",,,,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.040139920552886
mp-771059,Li4Nb2Co3Sn3O16,1.8491329667933745,1.1893395444617505,Octahedron,1,1a,1,"[0.607365011354935, 0.607155875228759, 0.431407719057711, 0.43523352565313606]",0.0,0.5202905328236352,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-Nb-O-Sn,0.029386628214282,-2.217645777440477,1.7506,5,Monoclinic,1,Cm,oxide,Li,,"Co, Nb",,Sn,,"C, N, O, S",,,,,B > 1,Positive B,2.07296575982986
