material_id,chem_formula,R$_0$,B,Al_chemenv,num_Al_chemenvs,Al_wyckoff,num_Al_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Al_sites,num_CN_env,num_charge_states,mean_coordn_Al-X,min_coordn_Al-X,max_coordn_Al-X,mean_coordn_Al-O,min_coordn_Al-O,max_coordn_Al-O,mean_Al_charge,min_Al_charge,max_Al_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_AlO_BondL,AlX_coordn,AlO_coordn
mp-695698,Ca2TiAlSi2O9F,1.7616858217980909,0.2471154497199471,Octahedron,1,"1d, 1e",2,"[0.034780210015016993, 0.050637475221719117]",0.0,0.042708842618368055,ABCD2E2F9,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"O2-, F-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Ca-F-O-Si-Ti,0.0168844126562497,-3.5068059255208333,3.0731,6,Triclinic,-1,P-1,fluoride,,Ca,Ti,,Al,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9114991042139056,[6.0],[4.0]
mp-696825,Ca2Al2FeSi3HO13,1.7812051197563332,0.1954352758962672,Octahedron,1,"2a, 2c",2,"[0.319421771054093, 0.25359642695767987]",0.0,0.2865090990058864,ABC2D2E3F13,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-H-O-Si,0.0111373700378756,-3.076902120625,2.1070999999999995,6,Monoclinic,2/m,P2_1/m,oxide,,Ca,Fe,,Al,Si,"H, C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.920157763375212,[6.0],[6.0]
mp-697020,LiAlSiH2O5,1.7201872669449385,0.1591324977574067,Tetrahedron,1,4a,1,[0.03157046799280545],0.0,0.03157046799280545,ABCD2E5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Li-O-Si,0.0132016366666665,-2.615985278583333,4.8099,5,Orthorhombic,mm2,Pna2_1,oxide,Li,,,,Al,Si,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7666573887924546,[4.0],[4.0]
mp-697670,KAlSi3O8,1.7312491869585458,0.0980685134152611,Tetrahedron,1,2i,1,[0.1360997969880119],0.0,0.1360997969880119,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-K-O-Si,0.0,-3.2423039013269226,4.924300000000001,4,Triclinic,-1,P-1,oxide,K,,,,Al,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7595060083154213,[4.0],[4.0]
mp-698033,KAl2P2H8O12F,1.7841633229540084,0.1503410599427583,Octahedron,1,4c,1,[0.19486870666761666],0.0,0.19486870666761666,ABC2D2E8F12,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-F-H-K-O-P,0.0087046486467183,-2.259472988232141,4.9791,6,Orthorhombic,mm2,Pba2,fluoride,K,,,,Al,,"H, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9131253323699364,[6.0],[5.0]
mp-699136,NaAlH2CO5,2.082261762524042,-0.2378641373782112,Octahedron,1,2a,1,[0.3663364642222707],0.0,0.3663364642222707,ABCD2E5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-C-H-Na-O,0.0006594829999748,-2.1780128283879323,5.1122,5,Orthorhombic,mm2,Ima2,oxide,Na,,,,Al,,"H, C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9158105348255472,[6.0],[6.0]
mp-699405,Ca6Mg5Al2Si11O36,1.673297404330253,0.4130801589680271,"Octahedron, Tetrahedron",2,1a,1,"[0.40126372245325403, 0.6532531905386765]",0.0,0.5272584564959653,A2B5C6D11E36,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Mg-O-Si,0.0086423174722227,-3.35263892625,4.8512,5,Triclinic,1,P1,oxide,,"Mg, Ca",,,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8966730928154607,"[4.0, 6.0]","[4.0, 6.0]"
mp-6995,SrAl12O19,1.7025561219310432,0.361631898753406,"Octahedron, Trigonal bipyramid, Tetrahedron",3,"2b, 4f, 2a, 12k",4,"[0.3433844408551646, 0.32636920011897497, 0.06520993920504335, 1.3232326939854846, 0.1269508322109961]",0.0,0.4370294212751327,AB12C19,3,3,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-O-Sr,0.0027731485937501,-3.4353746494531245,4.4463,3,Hexagonal,6/mmm,P6_3/mmc,oxide,,Sr,,,Al,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9168843910638007,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]"
mp-7048,Al2O3,1.6608949062145482,0.3689209380551524,"Octahedron, Tetrahedron",2,2i,1,"[0.4469812833247994, 0.5080922323872223]",0.0,0.4775367578560109,A2B3,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",R2SCAN,Al-O,0.0171595179999997,-3.4068098595,4.4553,2,Monoclinic,2/m,C2/m,oxide,,,,,Al,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8592157358213508,"[4.0, 6.0]","[4.0, 6.0]"
mp-706525,NaAl3P2(HO3)4,1.60741283886106,0.4583504759968173,Octahedron,1,4e,1,"[0.8569761193666867, 0.9592851756592956, 0.8491923797408416]",0.0,0.888484558255608,AB2C3D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-P,0.010190639217166,-2.596782276734774,5.7537,5,Monoclinic,2/m,P2_1/c,oxide,Na,,,,Al,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9283696064325075,[6.0],[6.0]
mp-706617,Na2AlSi3HO9,1.716081234703383,0.1501160728399271,Tetrahedron,1,2i,1,[0.14792449318995388],0.0,0.14792449318995388,ABC2D3E9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-Si,0.0,-2.932817660719289,4.671099999999999,5,Triclinic,-1,P-1,oxide,Na,,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7594029342161983,[4.0],[4.0]
mp-706709,Al4P3(HO5)3,1.6710427774703756,0.3576977212147058,Octahedron,1,4f,1,"[0.9547995946222935, 0.8243955290024878]",0.0,0.8895975618123906,A3B3C4D15,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Al-H-O-P,0.0326037930000211,-2.7944310150071425,5.5706,4,Monoclinic,2/m,C2/c,oxide,,,,,Al,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.926502731893816,[6.0],[6.0]
mp-706815,KBa7Al15Si17O64,1.6889297680012003,0.2500477461093478,Tetrahedron,1,1a,1,"[0.3815240927016151, 0.2026532888658436, 0.22442847693462495, 0.5556989950026461, 0.33457405372286886, 0.5286269987269829, 0.280294692833543, 0.18206595504347867, 0.4661132040362428, 0.26291927347726507, 0.31664908518782353, 0.33991265948712074, 0.2658534491569134, 0.3098354756159541, 0.5440474935046923]",0.0,0.346346479619841,AB7C15D17E64,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ba-K-O-Si,0.0227590830769237,-3.402725044685096,4.152299999999999,5,Triclinic,1,P1,oxide,K,Ba,,,Al,"B, Si","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7616083874529875,[4.0],[4.0]
mp-707135,Al2Si4O11,1.6803281538395367,0.4134334637756877,Trigonal bipyramid,1,2i,1,[0.801103801101263],0.0,0.801103801101263,A2B4C11,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Si,0.0368209039705895,-3.2821856319117635,4.1738,3,Triclinic,-1,P-1,oxide,,,,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8535152316854384,[5.0],[5.0]
mp-707176,NaCa2Al2P2H5O11F4,2.050714336879208,-0.1792203156335969,Octahedron,1,4f,1,[0.4788469734548094],0.0,0.4788469734548094,AB2C2D2E4F5G11,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"O2-, F-","Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-Ca-F-H-Na-O-P,0.0031475360494557,-2.81242042127463,5.4846,7,Monoclinic,2/m,P2_1/m,fluoride,Na,Ca,,,Al,,"H, C, N, O, P",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.919295904049711,[6.0],[4.0]
mp-707424,Al2H12(SeO5)3,1.9003972190771257,-0.0075924831770283,Octahedron,1,4f,1,[0.40243786295736494],0.0,0.40243786295736494,A2B3C12D15,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",R2SCAN,Al-H-O-Se,0.0,-1.6088296998291025,4.7445,4,Hexagonal,-6m2,P-62c,oxide,,,,,Al,,"H, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8946907441642995,[6.0],[6.0]
mp-707530,Na3AlP2H2O9,1.774966611861084,0.2192863010205571,Octahedron,1,2e,1,[0.05050348819258282],0.0,0.05050348819258282,AB2C2D3E9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-P,0.0,-2.538765688142567,4.4885,5,Monoclinic,2/m,C2/m,oxide,Na,,,,Al,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9285055931310613,[6.0],[6.0]
mp-707746,CaAl2Si3H6O13,1.7671618013231023,-0.0056080475067004,Tetrahedron,1,2a,1,"[0.49647177685161836, 0.14343654602455527]",0.0,0.3199541614380868,AB2C3D6E13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0053784851666716,-2.6276637424000007,5.2357000000000005,5,Monoclinic,m,Cc,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7654985742355582,[4.0],[4.0]
mp-707784,AlH18(NO6)3,1.8657360835005263,0.0200053709540683,Octahedron,1,"2d, 2a",2,"[0.0025523745258034195, 0.04207617495884668]",0.0,0.022314274742325047,AB3C18D18,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",R2SCAN,Al-H-N-O,0.0017794620625011,-1.2896409818125008,3.3950000000000005,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,,"H, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8801714004875112,[6.0],[6.0]
mp-707875,Mn9Al2Si8(HO4)8,1.8270033693209864,0.1561456758123763,Octahedron,1,2i,1,[0.28352618502821136],0.0,0.28352618502821136,A2B8C8D9E32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-H-Mn-O-Si,0.0019124356497171,-2.518259435955582,1.7298999999999998,5,Triclinic,-1,P-1,oxide,,,Mn,,Al,Si,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9362346373638537,[6.0],[6.0]
mp-707897,Ca4Al2H22CO20,1.9402907401934613,-0.0125496208250215,Octahedron,1,1a,1,"[0.43793733656444206, 0.41377979172319546]",0.0,0.42585856414381873,AB2C4D20E22,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-C-Ca-H-O,0.0130751864455804,-1.9062240250000009,4.3173,5,Triclinic,1,P1,oxide,,Ca,,,Al,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.931566745982564,[6.0],[6.0]
mp-720112,Sr5Al10(Si7O24)2,1.6943598031931035,0.2286714202088461,Tetrahedron,1,1a,1,"[0.6552071866415662, 0.7304855893125193, 0.4902642283592332, 0.37145822581724003, 0.5652101173369675, 0.5732233118561896, 0.4849091210001981, 0.6927612031906227, 0.6889940066633201, 0.30474844152873704]",0.0,0.5557261431706594,A5B10C14D48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Si-Sr,0.028725511580081,-3.384984939870129,4.3055,4,Triclinic,1,P1,oxide,,Sr,,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.761139254746772,[4.0],[4.0]
mp-720216,Ca3Y9Al18CrSiO48,1.672719688679777,0.3913482309722736,"Octahedron, Tetrahedron",2,1a,1,"[0.551207820819767, 0.533939765964345, 0.13260683638218457, 0.7814921857902871, 0.7688381471845278, 0.8501667450032749, 0.14091164072597692, 0.6896062066799998, 0.1291035676386936, 0.13250443612801466, 0.14897825289597133, 0.502654709644868, 0.6136596525290253, 0.5506553444297841, 0.13572361042670258, 0.8343076187028392, 0.6936013203897142, 0.14097375355048167]",0.0,0.46282953416035877,ABC3D9E18F48,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Cr-O-Si-Y,0.023112296723557,-3.5362962510000004,0.5981999999999998,6,Triclinic,1,P1,silicate,,Ca,"Cr, Y",,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.863256940480148,"[4.0, 6.0]","[4.0, 6.0]"
mp-720222,Na3CaAl3Si3SO16,1.750624154164353,0.0235597598217866,Tetrahedron,1,1a,1,"[0.3114823164977994, 0.279681798626085, 0.1692351359433499, 0.16075538042302687, 0.17751964669667028, 0.08991261500579655]",0.0,0.19809781553212133,ABC3D3E3F16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Na-O-S-Si,0.0290755342129571,-3.0093541046902925,3.7823,6,Triclinic,1,P1,oxide,Na,Ca,,,Al,Si,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.757496195986123,[4.0],[4.0]
mp-720332,Na5CaAl5Fe(SiO3)12,1.698313937272755,0.3665237446833154,Octahedron,1,"1a, 2c",2,"[0.4962354976870643, 0.9444404833280436, 0.9758490450643765]",0.0,0.8055083420264948,ABC5D5E12F36,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.0351321114496583,-3.1239701942816085,4.014900000000001,6,Monoclinic,2,C2,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.955380766541735,[6.0],[6.0]
mp-720340,Ca5Ti3NbAl(SiO5)5,1.5834579194033211,0.5041795579252343,Octahedron,1,2i,1,[0.16530734147340384],0.0,0.16530734147340384,ABC3D5E5F25,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Ca-Nb-O-Si-Ti,0.0072888553854149,-3.4277650341875003,2.9144000000000005,6,Triclinic,-1,P-1,oxide,,Ca,"Ti, Nb",,Al,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.936916545991736,[6.0],[6.0]
mp-720394,Ca5TaTi3Al(SiO5)5,1.5843580067785763,0.4754401417279323,Octahedron,1,2i,1,[0.16504623372861227],0.0,0.16504623372861227,ABC3D5E5F25,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,Al-Ca-O-Si-Ta-Ti,0.0,-3.4624566348708328,2.8624,6,Triclinic,-1,P-1,oxide,,Ca,"Ti, Ta",,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9176704856099471,[6.0],[6.0]
mp-720723,KAl2NiP3(H2O7)2,1.705796363492513,0.2708010913756485,Trigonal bipyramid,1,4f,1,[0.2288157686463469],0.0,0.2288157686463469,ABC2D3E4F14,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-H-K-Ni-O-P,0.0022221975666756,-2.453840712247142,4.3218,6,Monoclinic,2/m,C2/c,oxide,K,,Ni,,Al,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8478543355357155,[5.0],[5.0]
mp-720971,Ca12Al11Si3Cl5O32,1.6881044690528229,0.2960830868364615,Tetrahedron,1,1a,1,"[0.5647284224208444, 0.8773151308160211, 0.5374696540371718, 0.5347030433663224, 0.7264022445987374, 0.88336360884005, 0.6780207153774254, 0.5323783163463058, 0.780436225365836, 0.5439979554871883, 0.8631816279366192]",0.0,0.6838179040538657,A3B5C11D12E32,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Cl-O-Si,0.0,-3.401464766190476,4.3306,5,Triclinic,1,P1,oxide,,Ca,,,Al,Si,"C, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7739007805627216,[4.0],[4.0]
mp-721011,Pr20AlSi19N33Cl2O19,1.7758687530725452,0.0522450358838385,Tetrahedron,1,1a,1,[0.07796608241489086],0.0,0.07796608241489086,AB2C19D19E20F33,1,1,1,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2,2,"O2-, N3-","Halogens, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cl-N-O-Pr-Si,0.0,-2.267785864583332,2.8389999999999995,6,Monoclinic,m,Pm,oxide,,,,,Al,Si,"C, N, O, P, S",Cl,,Pr,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7928843255197449,[4.0],[2.0]
mp-721988,NaAlSi3O8,1.7134350647053451,0.1126574838317676,Tetrahedron,1,2i,1,[0.2872093301860695],0.0,0.2872093301860695,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,Al-Na-O-Si,0.0,-3.2095396197214847,4.8862000000000005,4,Triclinic,-1,P-1,oxide,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7459020128833749,[4.0],[4.0]
mp-722527,AlH11SO10,1.965814174393919,-0.0686892405899468,Octahedron,1,4e,1,[0.5410302819039534],0.0,0.5410302819039534,ABC10D11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Al-H-O-S,0.0,-1.6297526545108685,5.5356000000000005,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.910418170156912,[6.0],[6.0]
mp-722684,KAlP4(H2O7)2,1.8145132018785497,0.137106128084921,Octahedron,1,1c,1,[0.01716057146606524],0.0,0.01716057146606524,ABC4D4E14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-K-O-P,0.0,-2.439996477325893,5.662599999999999,5,Triclinic,-1,P-1,oxide,K,,,,Al,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9102678292677373,[6.0],[6.0]
mp-725593,NaCa3AlFe3(SiO3)8,1.6349364026840705,0.4596106227479776,Octahedron,1,2e,1,[0.30594239705819287],0.0,0.30594239705819287,ABC3D3E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.021237159770834,-3.039997674784483,3.3099,6,Monoclinic,2/m,P2/c,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9570973720371247,[6.0],[6.0]
mp-730446,AlH10SO9F,1.871129738665719,0.0604207781313895,Octahedron,1,"4b, 4a",2,"[0.0387332446148099, 0.21134338010045423]",0.0,0.12503831235763208,ABCD9E10,1,2,1,6.0,6.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.5,1,2,"O2-, F-","Halogens, Nonmetals, Post-Transition Metals",GGA,Al-F-H-O-S,0.0,-1.7251268130113624,5.459199999999999,5,Orthorhombic,mmm,Pbca,fluoride,,,,,Al,,"H, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.915391395961496,[6.0],"[4.0, 6.0]"
mp-730945,KAl2P2H5O11,1.81779233157656,0.1035379151914653,"Octahedron, Trigonal bipyramid",2,4a,1,"[0.35353484154159237, 0.13653476677837842]",0.0,0.2450348041599854,AB2C2D5E11,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-K-O-P,0.0092938576984229,-2.409634443346937,5.087899999999999,5,Orthorhombic,222,P2_12_12_1,oxide,K,,,,Al,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.884960123028425,"[5.0, 6.0]","[5.0, 6.0]"
mp-733653,CaAl2Si2(H2O5)2,1.334692634283161,0.8570943667136266,Octahedron,1,4d,1,[0.5586389810604984],0.0,0.5586389810604984,AB2C2D4E10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0245863694737114,-2.721753674210527,5.1385000000000005,5,Orthorhombic,mmm,Cmcm,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9289676205550907,[6.0],[6.0]
mp-734394,KAlP2H4O9,1.835387778822592,0.1059139545472264,Octahedron,1,4e,1,"[0.24316053862524237, 0.18942634130180758]",0.0,0.21629343996352496,ABC2D4E9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-K-O-P,0.0121993788725349,-2.344797176413865,5.2367,5,Monoclinic,2/m,P2_1/c,oxide,K,,,,Al,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.917635037191295,[6.0],[6.0]
mp-741045,Na4AlP2HO9,1.9334123681502184,-0.0128764392312052,Octahedron,1,"4b, 4a",2,"[0.08642362796342469, 0.05108435935151454]",0.0,0.06875399365746962,ABC2D4E9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-P,0.0,-2.6230890935178213,4.4207,5,Orthorhombic,mmm,Pbcm,oxide,Na,,,,Al,,"H, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9243992251630464,[6.0],[6.0]
mp-745107,Ca2MnAl2Si3HO13,1.8147250553190768,0.1504354433120739,Octahedron,1,"2a, 2c",2,"[0.31700959943801893, 0.3113757749016932]",0.0,0.31419268716985604,ABC2D2E3F13,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-H-Mn-O-Si,0.0078893151767758,-3.115990662349138,0.9432000000000004,6,Monoclinic,2/m,P2_1/m,oxide,,Ca,Mn,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9212539059102312,[6.0],[6.0]
mp-753472,NbAlO4,1.805117242613376,0.1887167479042612,Octahedron,1,2i,1,"[1.5621430637447116, 1.1710965129565238]",0.0,1.3666197883506177,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Nb-O,0.0374835508333184,-3.185742852499999,2.7385,3,Monoclinic,2/m,C2/m,oxide,,,Nb,,Al,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9439300118406195,[6.0],[6.0]
