material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ta_wyckoff,num_Ta_chemenvs,CN,element,charge_range,is_single_charge
mp-7703,DyTaO4,1.873066893735964,1.1850782962548685,[6.0],5.0,5.0,5.0,Octahedron,2f,1,6.0,Ta,0.0,True
mp-770359,TaAsO4,2.014194547836748,0.0900854521900998,[6.0],5.0,5.0,5.0,Octahedron,4d,1,6.0,Ta,0.0,True
mp-770430,GdTa3O9,1.8645750272558528,0.6810458012652533,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,6.0,Ta,0.0,True
mp-770430,GdTa3O9,1.8645750272558528,0.6810458012652533,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,7.0,Ta,0.0,True
mp-770469,Li5TaO5,1.940398005728368,0.7400856427657356,[5.0],5.0,5.0,5.0,Trigonal bipyramid,2e,1,5.0,Ta,0.0,True
mp-770481,Ta9PO25,1.9232782599185103,0.4550931691925532,[6.0],5.0,5.0,5.0,Octahedron,"4g, 1c",1,6.0,Ta,0.0,True
mp-770748,Gd3TaO7,1.962620907846848,0.2168730596727861,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-770927,Sm3TaO7,1.9645194085931368,0.2338898258324245,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-770998,GdTa3O9,1.9187583492878075,0.409112992831621,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2a",1,6.0,Ta,0.0,True
mp-771005,LuTa3O9,1.8721310131982565,0.6396947067799392,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,6.0,Ta,0.0,True
mp-771005,LuTa3O9,1.8721310131982565,0.6396947067799392,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,7.0,Ta,0.0,True
mp-771241,Ta3AgO8,1.9313094860735311,0.5782666811797967,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-771771,Ta2PbO6,1.9825788693535416,1.155493057045592,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Ta,0.0,True
mp-771957,Ta2PbO6,1.7444927059457274,1.5805808311418192,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Ta,0.0,True
mp-772036,YTa7O19,1.947889436418858,0.4641580823088146,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,6.0,Ta,0.0,True
mp-772036,YTa7O19,1.947889436418858,0.4641580823088146,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,7.0,Ta,0.0,True
mp-772523,Ba8LiTa7O24,1.95419029370144,0.3222090432550851,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,1.0,False
mp-772523,Ba8LiTa7O24,1.95419029370144,0.3222090432550851,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,1.0,False
mp-772657,Ta2WO8,1.952629668775272,0.2657581852691305,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",2a,2,6.0,Ta,0.0,True
mp-772657,Ta2WO8,1.952629668775272,0.2657581852691305,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",2a,2,7.0,Ta,0.0,True
mp-772869,Ta7InO19,1.967599231953716,0.4003710441420014,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,6.0,Ta,0.0,True
mp-772869,Ta7InO19,1.967599231953716,0.4003710441420014,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,7.0,Ta,0.0,True
mp-772938,Li2Ta4O11,1.865810660811596,0.8867316110606429,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2b, 6e",2,6.0,Ta,0.0,True
mp-772938,Li2Ta4O11,1.865810660811596,0.8867316110606429,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2b, 6e",2,7.0,Ta,0.0,True
mp-773060,Ba6Ta9Ti7O42,1.912667039995481,0.4840724259083854,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2b",1,6.0,Ta,0.0,True
mp-773066,KTa2PO8,1.911229995752859,0.4679741611434685,[6.0],5.0,5.0,5.0,Octahedron,3b,1,6.0,Ta,0.0,True
mp-773067,Er3TaO7,1.955681760556039,0.2029309742922972,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-773069,ErTa3O9,1.871153381799706,0.6478437106725281,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,6.0,Ta,0.0,True
mp-773069,ErTa3O9,1.871153381799706,0.6478437106725281,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,7.0,Ta,0.0,True
mp-773073,Ba8Ta7O24,1.9126050560464711,0.5167226503089116,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,1.0,False
mp-773073,Ba8Ta7O24,1.9126050560464711,0.5167226503089116,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1a, 1b, 1c",1,6.0,Ta,1.0,False
mp-773103,ErTa7O19,1.9487057629155728,0.4554477953543589,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,6.0,Ta,0.0,True
mp-773103,ErTa7O19,1.9487057629155728,0.4554477953543589,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,7.0,Ta,0.0,True
mp-773118,Ba6Li2Ta9Ti7O42,1.8992824227477976,0.6037430633227182,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2b",1,6.0,Ta,0.0,True
mp-773173,Ta2Co4O9,1.889709507918044,0.782668813876227,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-776407,LaTa2NO5,1.894148615067768,0.6110445287375124,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,2a,1,4.0,Ta,0.0,True
mp-776407,LaTa2NO5,1.894148615067768,0.6110445287375124,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,2a,1,5.0,Ta,0.0,True
mp-776407,LaTa2NO5,1.894148615067768,0.6110445287375124,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-776437,LaTa2NO5,1.886038818157165,0.6416453380731642,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,4.0,Ta,0.0,True
mp-776437,LaTa2NO5,1.886038818157165,0.6416453380731642,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,5.0,Ta,0.0,True
mp-776437,LaTa2NO5,1.886038818157165,0.6416453380731642,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-777773,LaTa2NO5,1.90927138085197,0.5444365696555797,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,2a,1,4.0,Ta,0.0,True
mp-777773,LaTa2NO5,1.90927138085197,0.5444365696555797,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,2a,1,5.0,Ta,0.0,True
mp-777773,LaTa2NO5,1.90927138085197,0.5444365696555797,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-778010,LaTa2NO5,1.919289323070863,0.5084431172865036,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,4.0,Ta,0.0,True
mp-778010,LaTa2NO5,1.919289323070863,0.5084431172865036,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,5.0,Ta,0.0,True
mp-778010,LaTa2NO5,1.919289323070863,0.5084431172865036,"[4.0, 5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,6.0,Ta,0.0,True
mp-779012,Tm3TaO7,2.010724925504318,-0.1641805885751264,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-779096,Tm3TaO7,1.9548666429484112,0.1901996201066666,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-779145,Lu3TaO7,1.955533170114018,0.1631261722826093,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-779249,Gd3TaO7,2.0107233937585343,-0.0951166613673485,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ta,0.0,True
mp-779424,Gd3TaO7,2.146757129463252,-0.8504168870529293,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Ta,0.0,True
mp-779846,HoTa3O9,1.869467813984072,0.6493359861223691,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,6.0,Ta,0.0,True
mp-779846,HoTa3O9,1.869467813984072,0.6493359861223691,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,7.0,Ta,0.0,True
mp-780049,LuTa7O19,1.950461818840876,0.4442226924609526,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,6.0,Ta,0.0,True
mp-780049,LuTa7O19,1.950461818840876,0.4442226924609526,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,7.0,Ta,0.0,True
mp-780456,Ta2Nb3O12,2.004703877600213,-0.0110471298726091,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Ta,0.0,True
mp-780619,RbTaO3,1.9287689328968605,0.7495216671934088,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Ta,0.0,True
mp-780737,SrTaNO2,1.94949645338912,0.5657818301837276,"[3.0, 5.0]",5.0,5.0,5.0,Octahedron,1a,1,3.0,Ta,0.0,True
mp-780737,SrTaNO2,1.94949645338912,0.5657818301837276,"[3.0, 5.0]",5.0,5.0,5.0,Octahedron,1a,1,5.0,Ta,0.0,True
mp-7980,Ba3SrTa2O9,1.6509508776330843,1.966435271265615,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Ta,0.0,True
mp-849326,Ta3AgO8,1.9455361385641965,0.3375830323819341,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","8g, 4f",2,6.0,Ta,0.0,True
mp-849326,Ta3AgO8,1.9455361385641965,0.3375830323819341,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","8g, 4f",2,7.0,Ta,0.0,True
mp-849636,SrTaNO2,1.673028364259001,1.5764113761186846,[4.0],5.0,5.0,5.0,Octahedron,2c,1,4.0,Ta,0.0,True
mp-850669,YTa3O9,1.871543268383996,0.6542035176222639,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,6.0,Ta,0.0,True
mp-850669,YTa3O9,1.871543268383996,0.6542035176222639,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","4a, 8d",2,7.0,Ta,0.0,True
mp-850779,HoTa7O19,1.9485803590198985,0.4612918584405026,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,6.0,Ta,0.0,True
mp-850779,HoTa7O19,1.9485803590198985,0.4612918584405026,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2a, 12l",2,7.0,Ta,0.0,True
mp-851102,LiTa3O8,1.93179806861952,0.3649985123434888,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",2c,2,6.0,Ta,0.0,True
mp-851102,LiTa3O8,1.93179806861952,0.3649985123434888,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",2c,2,7.0,Ta,0.0,True
mp-859110,Ta7BiO19,1.972328753728104,0.1808030781126782,[6.0],5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","12i, 2c",2,6.0,Ta,0.0,True
mp-861559,TaFeO4,1.9046147247324388,0.5625961375946955,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-861607,KNaNdTaO5,1.9530902798288032,-0.8974267623076988,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Ta,0.0,True
mp-861868,KNaLaTaO5,1.9564179391887309,-0.9478309813515418,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Ta,0.0,True
mp-861944,KNaPrTaO5,1.9533464693961924,-0.9178816277491868,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Ta,0.0,True
mp-861957,KNaSmTaO5,1.9513348312337289,-0.8129843868170854,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Ta,0.0,True
mp-863031,KNaGdTaO5,1.9344720400549755,-0.795039636495098,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Ta,0.0,True
mp-863066,Ta6Pb4O19,1.9516244132029847,0.2756332463731749,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4g, 2d, 4h",1,6.0,Ta,0.0,True
mp-863362,LiTa3O8,1.9324030713022355,0.3630523325019119,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",4b,2,6.0,Ta,0.0,True
mp-863362,LiTa3O8,1.9324030713022355,0.3630523325019119,"[6.0, 7.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron",4b,2,7.0,Ta,0.0,True
mp-863438,Ta2Co4O9,1.8248783851365136,1.0945205066013917,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-885579,Ta2Co4O9,1.8858659211767648,0.9226934071882584,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Ta,0.0,True
mp-8898,TaAlO4,1.82164099327847,1.1168268655966964,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Ta,0.0,True
mp-8957,Na5TaO5,1.942570885809109,0.5713837447307024,[5.0],5.0,5.0,5.0,Trigonal bipyramid,2e,1,5.0,Ta,0.0,True
mp-8979,TaInO4,1.7567298499858968,1.593769131782944,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Ta,0.0,True
mp-9275,Th2Ta6O19,1.95156493150952,0.2774521285553251,[6.0],5.0,5.0,5.0,Octahedron,12k,1,6.0,Ta,0.0,True
mp-9309,CsTa(BO3)2,2.081057872621277,-0.2527769778284107,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ta,0.0,True
mp-9870,K3Ta3(BO6)2,1.828796270986596,0.9122946477861116,[6.0],5.0,5.0,5.0,Octahedron,3f,1,6.0,Ta,0.0,True
mp-997499,TbTa3O9,1.905996775538226,0.4435019093782159,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Ta,0.0,True
