material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,N_wyckoff,num_N_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,36.0,3.0,1.2433841371380676,1.28332229377472,1.2690591219500231,0.018192236359237904,0.039938156636652344,119.9992201194669,2.322061469727465,116.71719129283426,121.73599094068122,2.0,0.6666666666666666,10,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,37.0,3.0,1.2433841371380674,1.283322293774721,1.2690591219500236,0.018192236359238344,0.03993815663665368,83.37878721358132,28.630492269102444,52.58728430697398,121.54447812488522,2.0,0.6666666666666666,11,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,38.0,3.0,1.2433841371380674,1.2833222937747208,1.2690591219500231,0.018192236359238147,0.039938156636653455,83.3787872135813,28.630492269102444,52.58728430697398,121.54447812488522,2.0,0.6666666666666666,12,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,40.0,3.0,1.243384137138066,1.2833222937747213,1.2690591219500231,0.018192236359239215,0.03993815663665523,119.9992201194669,2.3220614697275073,116.71719129283419,121.73599094068132,2.0,0.6666666666666666,13,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,42.0,3.0,1.2433841371380658,1.2833222937747213,1.2690591219500231,0.018192236359239368,0.03993815663665545,83.37878721358133,28.630492269102437,52.587284306974,121.54447812488523,2.0,0.6666666666666666,14,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,44.0,3.0,1.2433841371380665,1.2833222937747195,1.2690591219500231,0.01819223635923873,0.03993815663665301,119.9992201194669,2.322061469727433,116.71719129283429,121.73599094068112,2.0,0.6666666666666666,15,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,45.0,3.0,1.243384137138067,1.28332229377472,1.2690591219500231,0.018192236359238497,0.03993815663665301,119.9992201194669,2.322061469727464,116.71719129283426,121.73599094068119,2.0,0.6666666666666666,16,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,47.0,3.0,1.2433841371380676,1.2833222937747197,1.2690591219500231,0.01819223635923789,0.03993815663665212,119.9992201194669,2.3220614697274797,116.71719129283423,121.73599094068126,2.0,0.6666666666666666,17,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,48.0,3.0,1.2433841371380663,1.28332229377472,1.2690591219500231,0.018192236359238854,0.03993815663665368,119.9992201194669,2.3220614697274455,116.71719129283429,121.73599094068122,2.0,0.6666666666666666,18,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,49.0,3.0,1.243384137138066,1.28332229377472,1.2690591219500231,0.018192236359239007,0.0399381566366539,119.9992201194669,2.3220614697274455,116.71719129283429,121.73599094068122,2.0,0.6666666666666666,19,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,50.0,3.0,1.243384137138065,1.2833222937747213,1.269059121950023,0.018192236359239736,0.03993815663665634,119.9992201194669,2.322061469727509,116.71719129283419,121.73599094068126,2.0,0.6666666666666666,20,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,52.0,3.0,1.2433841371380667,1.2833222937747206,1.2690591219500233,0.01819223635923873,0.0399381566366539,119.9992201194669,2.322061469727459,116.71719129283426,121.73599094068122,2.0,0.6666666666666666,21,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,53.0,3.0,1.2433841371380667,1.2833222937747226,1.2690591219500238,0.01819223635923911,0.0399381566366559,83.37878721358135,28.63049226910245,52.587284306974006,121.54447812488526,2.0,0.6666666666666666,22,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,54.0,3.0,1.2433841371380667,1.2833222937747206,1.2690591219500233,0.01819223635923868,0.0399381566366539,119.9992201194669,2.322061469727459,116.71719129283426,121.73599094068122,2.0,0.6666666666666666,23,"Icosahedron, Trigonal plane"
mp-667380,Rb3Nd2(NO3)9,1.7356465756638648,0.915272640015188,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane","8c, 24e, 12d",2,3.0,N,0.0,True,55.0,3.0,1.243384137138066,1.283322293774721,1.2690591219500231,0.018192236359239063,0.03993815663665501,119.9992201194669,2.3220614697274784,116.71719129283423,121.73599094068122,2.0,0.6666666666666666,24,"Icosahedron, Trigonal plane"
mp-669466,AgNO3,1.255870211834473,-0.0281286871221956,[3.0],5.0,5.0,5.0,Trigonal plane,4a,1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-669474,RbTeNO3F4,1.2910764765410396,0.0401440886593534,[3.0],5.0,5.0,5.0,Trigonal plane,2i,1,3.0,N,0.0,True,8.0,3.0,1.2489116242508063,1.2926144789054888,1.2699345150246162,0.01788005023676179,0.04370285465468249,81.64860910490398,48.99797387839826,12.708541906611648,122.17277495429873,0.0,0.0,1,Trigonal plane
mp-669474,RbTeNO3F4,1.2910764765410396,0.0401440886593534,[3.0],5.0,5.0,5.0,Trigonal plane,2i,1,3.0,N,0.0,True,11.0,3.0,1.2489116242508078,1.2926144789054896,1.2699345150246166,0.017880050236761598,0.04370285465468182,81.648609104904,48.99797387839823,12.708541906611705,122.17277495429875,0.0,0.0,2,Trigonal plane
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,6.0,2.0,1.2355332876089322,1.2420842644194225,1.2388087760141775,0.003275488405245164,0.006550976810490328,121.61009338985451,0.0,121.61009338985451,121.61009338985451,0.0,0.0,1,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,7.0,2.0,1.2354485853577644,1.2399628255536805,1.2377057054557223,0.0022571200979580874,0.004514240195916175,122.0190394950608,0.0,122.0190394950608,122.0190394950608,0.0,0.0,2,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,8.0,2.0,1.235448585357765,1.2399628255536799,1.2377057054557223,0.0022571200979574213,0.004514240195914843,122.01903949506078,0.0,122.01903949506078,122.01903949506078,0.0,0.0,3,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,9.0,2.0,1.2354485853577644,1.2399628255536803,1.2377057054557223,0.0022571200979579764,0.004514240195915953,122.0190394950608,0.0,122.0190394950608,122.0190394950608,0.0,0.0,4,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,10.0,2.0,1.2355332876089329,1.2420842644194219,1.2388087760141775,0.0032754884052444977,0.006550976810488995,68.2564888775743,0.0,68.2564888775743,68.2564888775743,0.0,0.0,5,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,11.0,2.0,1.2355332876089342,1.2420842644194219,1.238808776014178,0.0032754884052438316,0.006550976810487663,121.61009338985446,0.0,121.61009338985446,121.61009338985446,0.0,0.0,6,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,12.0,2.0,1.2355332876089324,1.2420842644194223,1.2388087760141775,0.0032754884052449418,0.0065509768104898836,68.25648887757426,0.0,68.25648887757426,68.25648887757426,0.0,0.0,7,Angular
mp-669540,K2PtN4(ClO4)2,1.257132659959037,0.0466162928298879,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,N,0.0,True,13.0,2.0,1.2354485853577648,1.239962825553681,1.2377057054557228,0.0022571200979580874,0.004514240195916175,122.01903949506075,0.0,122.01903949506075,122.01903949506075,0.0,0.0,8,Angular
mp-672644,KNO3,1.4893286328979736,0.4319730067332803,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,4.0,3.0,1.2652334910583327,1.2756238532937128,1.2686969451367929,0.004898063730414401,0.010390362235380035,119.9995280423726,0.5046285162844398,119.64270179652776,120.71318053406227,0.0,0.0,1,Trigonal plane
mp-672644,KNO3,1.4893286328979736,0.4319730067332803,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,5.0,3.0,1.2652334910583323,1.275623853293714,1.268696945136793,0.004898063730415186,0.010390362235381811,119.9995280423726,0.5046285162844465,119.64270179652776,120.71318053406227,0.0,0.0,2,Trigonal plane
mp-672644,KNO3,1.4893286328979736,0.4319730067332803,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,6.0,3.0,1.2652334910583327,1.2756238532937128,1.2686969451367929,0.004898063730414558,0.010390362235380035,119.9995280423726,0.5046285162844465,119.64270179652776,120.71318053406227,0.0,0.0,3,Trigonal plane
mp-672644,KNO3,1.4893286328979736,0.4319730067332803,[3.0],5.0,5.0,5.0,Trigonal plane,4c,1,3.0,N,0.0,True,7.0,3.0,1.2652334910583327,1.2756238532937125,1.2686969451367927,0.004898063730414453,0.010390362235379813,119.9995280423726,0.5046285162844398,119.64270179652776,120.71318053406226,0.0,0.0,4,Trigonal plane
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,8.0,3.0,1.2626043205794564,1.2713487613585341,1.266707586841271,0.0035901086430319695,0.008744440779077767,81.46349998504787,29.335251315654133,49.735742770555966,120.47575912382506,3.0,1.0,1,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,9.0,3.0,1.2672671351169957,1.270414977372755,1.268938713520443,0.001292501076002118,0.00314784225575937,119.99994700570387,0.2601528191187085,119.63377259989879,120.21396093399224,3.0,1.0,2,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,10.0,3.0,1.2663994603808046,1.2690960175158263,1.2676338381967442,0.0011125871469191834,0.0026965571350217044,95.0396142865463,20.173125440352752,70.4729403393647,119.88445528744063,3.0,1.0,3,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,11.0,3.0,1.2683681294843174,1.2689610936661564,1.268628391456298,0.00024743661987651114,0.0005929641818389619,119.99999998604169,0.08500668156191793,119.88101884681673,120.07438418673603,3.0,1.0,4,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,12.0,3.0,1.2667617864825373,1.270460092828882,1.2686172330225514,0.0015098534757280286,0.0036983063463447152,119.9999999322157,0.04986048720513276,119.93229379488858,120.0509120601347,3.0,1.0,5,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,13.0,3.0,1.2658786657644732,1.269135484634486,1.267986007603741,0.0014921675579666956,0.003256818870012834,119.99997314150296,0.07050308729113247,119.90032837805379,120.05283177325684,3.0,1.0,6,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-674297,NaNO3,1.2870181164367651,0.0370350539017962,[3.0],5.0,5.0,5.0,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane",1a,4,3.0,N,0.0,True,14.0,3.0,1.267285879594115,1.268577406404464,1.268076343979803,0.0005655825885740273,0.0012915268103488309,89.09909461294552,53.77315833568638,13.4497947542052,133.64805932182963,3.0,1.0,7,"Face-capped octahedron, Bicapped octahedron (cap faces with one atom in common), Octahedron, Trigonal plane"
mp-676599,Cu8NO11,1.3217242268907674,0.1075812164523787,[3.0],5.0,5.0,5.0,Trigonal plane,1a,1,3.0,N,0.0,True,8.0,3.0,1.2638401760562632,1.2728804524337554,1.2668536016964091,0.004261627025576656,0.009040276377492162,120.0,1.2231044527227066,119.13513452530066,121.72973090523938,3.0,1.0,1,Trigonal plane
mp-677509,K4N2O5,1.3092678203003345,0.079370837045188,[2.0],3.0,3.0,3.0,Angular,4f,1,2.0,N,0.0,True,8.0,2.0,1.2747158271659278,1.2795283950303695,1.2771221110981488,0.002406283932220865,0.00481256786444173,114.22441674030601,0.0,114.22441674030601,114.22441674030601,0.0,0.0,1,Angular
mp-677509,K4N2O5,1.3092678203003345,0.079370837045188,[2.0],3.0,3.0,3.0,Angular,4f,1,2.0,N,0.0,True,9.0,2.0,1.2747158271659278,1.2795283950303684,1.277122111098148,0.00240628393222031,0.00481256786444062,114.22441674030598,0.0,114.22441674030598,114.22441674030598,0.0,0.0,2,Angular
mp-677509,K4N2O5,1.3092678203003345,0.079370837045188,[2.0],3.0,3.0,3.0,Angular,4f,1,2.0,N,0.0,True,10.0,2.0,1.2747158271659293,1.279528395030369,1.2771221110981492,0.002406283932219866,0.004812567864439732,114.224416740306,0.0,114.224416740306,114.224416740306,0.0,0.0,3,Angular
mp-677509,K4N2O5,1.3092678203003345,0.079370837045188,[2.0],3.0,3.0,3.0,Angular,4f,1,2.0,N,0.0,True,11.0,2.0,1.2747158271659262,1.2795283950303695,1.2771221110981479,0.0024062839322216423,0.0048125678644432845,114.22441674030601,0.0,114.22441674030601,114.22441674030601,0.0,0.0,4,Angular
mp-679927,Rb2Sc(NO3)5,1.5764346651474004,0.6218330390588427,[3.0],5.0,5.0,5.0,Trigonal plane,"6c, 3b",1,3.0,N,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,20.0,3.0,1.2513507310903291,1.2813731883304311,1.27059116271502,0.013638070705365015,0.030022457240101996,83.46146458051527,28.577746556417406,52.614441970593425,121.49862871825552,2.0,0.6666666666666666,1,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,21.0,3.0,1.2513507310903291,1.2813731883304311,1.2705911627150206,0.013638070705365381,0.030022457240101996,83.46146458051527,28.577746556417406,52.614441970593425,121.49862871825552,2.0,0.6666666666666666,2,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,22.0,3.0,1.2513507310903287,1.281373188330431,1.2705911627150204,0.013638070705365577,0.03002245724010222,83.46146458051527,28.577746556417424,52.61444197059341,121.49862871825555,2.0,0.6666666666666666,3,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,23.0,3.0,1.2513507310903287,1.2813731883304322,1.2705911627150204,0.013638070705365608,0.03002245724010355,119.99999792504927,1.9692536351935452,117.21782268851004,121.4986287182555,2.0,0.6666666666666666,4,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,24.0,3.0,1.2513507310903287,1.2813731883304311,1.2705911627150202,0.013638070705365452,0.03002245724010244,119.99999792504924,1.969253635193539,117.21782268851004,121.4986287182555,2.0,0.6666666666666666,5,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,25.0,3.0,1.2513507310903296,1.2813731883304313,1.2705911627150208,0.013638070705365232,0.030022457240101774,119.99999792504923,1.9692536351935366,117.21782268851004,121.49862871825552,2.0,0.6666666666666666,6,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,28.0,3.0,1.2513507310903293,1.2813731883304311,1.2705911627150204,0.013638070705365187,0.030022457240101774,119.99999792504923,1.9692536351935694,117.21782268850998,121.49862871825552,2.0,0.6666666666666666,7,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,31.0,3.0,1.251350731090328,1.2813731883304313,1.27059116271502,0.013638070705365688,0.03002245724010333,119.99999792504924,1.9692536351935621,117.21782268851001,121.49862871825552,2.0,0.6666666666666666,8,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,32.0,3.0,1.251350731090327,1.2813731883304316,1.2705911627150195,0.01363807070536622,0.03002245724010466,119.99999792504924,1.9692536351935253,117.21782268851007,121.49862871825557,2.0,0.6666666666666666,9,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,33.0,3.0,1.2513507310903278,1.2813731883304318,1.2705911627150204,0.013638070705366092,0.030022457240103995,119.99999792504924,1.96925363519361,117.21782268850994,121.49862871825557,2.0,0.6666666666666666,10,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,36.0,3.0,1.2513507310903276,1.2813731883304311,1.27059116271502,0.013638070705365974,0.03002245724010355,119.99999792504923,1.9692536351935386,117.21782268851004,121.49862871825557,2.0,0.6666666666666666,11,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,37.0,3.0,1.2513507310903278,1.2813731883304302,1.2705911627150195,0.013638070705365544,0.03002245724010244,119.99999792504924,1.9692536351935437,117.21782268851004,121.49862871825563,2.0,0.6666666666666666,12,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,38.0,3.0,1.2513507310903287,1.28137318833043,1.2705911627150197,0.013638070705365024,0.03002245724010133,119.99999792504924,1.9692536351935586,117.21782268851001,121.4986287182555,2.0,0.6666666666666666,13,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,41.0,3.0,1.2513507310903276,1.281373188330431,1.2705911627150195,0.01363807070536578,0.03002245724010333,119.99999792504924,1.9692536351935572,117.21782268851001,121.49862871825555,2.0,0.6666666666666666,14,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,45.0,3.0,1.25135073109033,1.2813731883304302,1.27059116271502,0.013638070705364318,0.03002245724010022,83.46146458051524,28.577746556417406,52.61444197059338,121.49862871825547,2.0,0.6666666666666666,15,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,46.0,3.0,1.2513507310903276,1.281373188330432,1.2705911627150204,0.013638070705366347,0.03002245724010444,119.99999792504927,1.9692536351936218,117.21782268850994,121.49862871825565,2.0,0.6666666666666666,16,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,47.0,3.0,1.2513507310903287,1.2813731883304325,1.2705911627150204,0.013638070705365667,0.030022457240103773,119.99999792504924,1.9692536351935586,117.21782268851001,121.4986287182555,2.0,0.6666666666666666,17,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,48.0,3.0,1.2513507310903278,1.2813731883304318,1.27059116271502,0.01363807070536591,0.030022457240103995,119.99999792504924,1.969253635193538,117.21782268851004,121.49862871825547,2.0,0.6666666666666666,18,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,49.0,3.0,1.2513507310903271,1.2813731883304311,1.2705911627150193,0.01363807070536591,0.030022457240103995,119.99999792504924,1.9692536351935928,117.21782268850997,121.49862871825563,2.0,0.6666666666666666,19,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,51.0,3.0,1.2513507310903278,1.2813731883304316,1.27059116271502,0.013638070705365896,0.030022457240103773,119.99999792504923,1.9692536351935757,117.21782268850998,121.49862871825552,2.0,0.6666666666666666,20,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,52.0,3.0,1.2513507310903276,1.2813731883304307,1.2705911627150195,0.013638070705365721,0.030022457240103106,119.99999792504927,1.9692536351935839,117.21782268850998,121.49862871825557,2.0,0.6666666666666666,21,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,53.0,3.0,1.2513507310903282,1.2813731883304307,1.2705911627150197,0.013638070705365362,0.03002245724010244,83.46146458051528,28.577746556417406,52.61444197059347,121.49862871825555,2.0,0.6666666666666666,22,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,54.0,3.0,1.2513507310903287,1.2813731883304313,1.2705911627150204,0.013638070705365558,0.030022457240102662,119.99999792504924,1.969253635193538,117.21782268851004,121.49862871825547,2.0,0.6666666666666666,23,Trigonal plane
mp-679928,Rb3Pr2(NO3)9,1.6570411883335254,0.7582711423046637,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,55.0,3.0,1.2513507310903305,1.2813731883304307,1.2705911627150204,0.013638070705364318,0.03002245724010022,83.46146458051525,28.577746556417413,52.6144419705934,121.4986287182555,2.0,0.6666666666666666,24,Trigonal plane
mp-679958,Na3Nd2(NO3)9,1.7263595425381706,0.8973179747015658,[3.0],5.0,5.0,5.0,"Icosahedron, Trigonal plane, Metabidiminished icosahedron","8c, 24e, 12d",3,3.0,N,0.0,True,,,,,,,,,,,,,,0,"Icosahedron, Trigonal plane, Metabidiminished icosahedron"
mp-680063,K3La2(NO3)9,1.7275631730177694,0.8999127821234776,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,21.0,3.0,1.2467635145507105,1.282055598915544,1.2687869596414996,0.015681576735569015,0.03529208436483344,119.99979896187989,1.8798555099385106,117.34129872252869,121.33726281374392,0.0,0.0,1,Trigonal plane
mp-680063,K3La2(NO3)9,1.7275631730177694,0.8999127821234776,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,22.0,3.0,1.2467635145507099,1.282055598915544,1.2687869596414996,0.015681576735569493,0.03529208436483411,119.99979896187989,1.8798555099384806,117.34129872252873,121.33726281374399,0.0,0.0,2,Trigonal plane
mp-680063,K3La2(NO3)9,1.7275631730177694,0.8999127821234776,[3.0],5.0,5.0,5.0,Trigonal plane,"24e, 12d",1,3.0,N,0.0,True,23.0,3.0,1.2467635145507119,1.2820555989155444,1.2687869596415002,0.015681576735568598,0.035292084364832554,119.99979896187989,1.8798555099384908,117.34129872252872,121.33726281374402,0.0,0.0,3,Trigonal plane
