material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,S_wyckoff,num_S_chemenvs,CN,element,charge_range,is_single_charge
mp-1021330,Rb2Ge(S2O7)3,1.698632145379794,0.4749692354204522,[4.0],6.0,6.0,6.0,Tetrahedron,6g,1,4.0,S,0.0,True
mp-10476,NaEr(SO4)2,1.6429737837461815,0.3797760267583261,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-1080241,Li2Ge(S2O7)3,1.6457242472040776,0.3590102660391797,[4.0],6.0,6.0,6.0,Tetrahedron,6f,1,4.0,S,0.0,True
mp-1101433,TiCrSO8,1.5754711567795785,0.2178805363583877,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1101728,Sn2(SO4)3,1.5484348463030275,0.1350334323963661,[4.0],6.0,6.0,6.0,"Tetrahedron, Square-face capped trigonal prism, Octahedron",8c,3,4.0,S,0.0,True
mp-1102092,NaFe(SO4)2,1.644411071902886,0.3827693285957209,[4.0],6.0,6.0,6.0,Tetrahedron,8i,1,4.0,S,0.0,True
mp-1105750,LiAu(S2O7)2,1.6430566584596389,0.3424270632578687,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1105952,NaFeSO4F,1.5802238706414538,0.2083886130874863,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1172939,NaMg2H3(SO4)2,1.5616478520930683,0.0370394277842556,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,S,0.0,True
mp-1173455,Rb2Cu4H5(SO5)4,1.542362074404771,0.1162438453312302,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1173576,NaMgFe(SO4)3,1.628584028751756,0.3605404669843403,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-1173649,NaNi2H3(SO5)2,1.7322062145278896,0.6293307815359908,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1173715,NaCo2H3(SO5)2,1.6261879420220446,0.3166390817548808,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1173736,Na3CaAl3Si3SO16,1.5340245118058808,0.0905273533287451,[4.0],6.0,6.0,6.0,Tetrahedron,"2a, 6b",1,4.0,S,0.0,True
mp-1173785,Na2Cu4H5(SO5)4,1.5717267498441134,0.1886789415242643,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1176374,Na4Ni2C4SO16,1.5110057223938806,0.03853979897522,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1176404,Na2CuCSO7,2.15132413386999,1.6199742494424882,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-1176431,Na4Mn2C4SO16,1.56672370077072,0.1678223130302996,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1176597,LiV2(SO4)3,1.6467203562098056,0.3994187919751376,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1176627,LiV(SO4)2,1.6191357718397694,0.3183548861407241,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1176828,LiMnH4(SO5)2,1.5394003296756822,0.1165681519894791,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1177996,Li2MgCr3(SO4)6,1.638914375252968,0.3770050071514439,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1178011,Li2Fe2(SO4)3,1.6783049849705045,0.4709093245279243,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-1178150,KCu2H2(SO5)2,1.5344799561461389,0.1170224628648239,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1178406,CrSO4,1.5796231293392,0.2222402604424028,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-1179614,SbH3S(O2F3)2,1.6158630448789826,0.2889397696776495,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2i,2,4.0,S,0.0,True
mp-1180153,NaV3(SO7)2,1.5892017824120896,0.2357116512500313,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-1181245,H4SO5,1.5587687571039563,0.1949862437353024,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-1181575,K3Na8FeH12S6(NO18)2,1.605238036070025,0.2753077482977179,[4.0],6.0,6.0,6.0,Tetrahedron,6f,1,4.0,S,0.0,True
mp-1181810,K3V2(S2O9)2,1.6029819718486304,0.2777020699340786,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-1181965,CsVSO6,1.6662802408860216,0.4214777906464528,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-1182737,Cs2Si(S2O7)3,1.7122688395326384,0.5116863417128993,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron","2d, 6g, 2c",2,4.0,S,0.0,True
mp-1183033,AgSO4,1.5585741363114765,0.1638365297834636,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1189154,NaZnSO4F,1.573618610161725,0.1894356673923996,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-1190177,Dy2CoTe2(SO7)2,1.5909672894442557,0.2496201193912861,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190196,Er2CoTe2(SO7)2,1.5785150250491315,0.2185204249093995,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190199,CuSb6(SO8)2,1.5239259362832631,0.0707565175791222,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, See-saw",2i,3,4.0,S,0.0,True
mp-1190203,Lu2CuTe2(SO7)2,1.7566095381744304,0.6641671123953224,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190208,Y2CuTe2(SO7)2,1.6056047669361837,0.2851354824242095,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190336,Ho2CoTe2(SO7)2,1.5803905478609672,0.2230007021854292,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190341,Nd2CoTe2(SO7)2,1.609223535372906,0.2920270069722352,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190344,Er2CuTe2(SO7)2,1.5973455888052657,0.2660079351529219,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190350,Ho2ZnTe2(SO7)2,1.576754031493225,0.2110673738105371,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190351,Tm2CuTe2(SO7)2,1.5965829358234944,0.2637726269697515,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190377,Er2ZnTe2(SO7)2,1.574742210898174,0.206624963353056,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190385,Tb2CoTe2(SO7)2,1.5686413995715678,0.2321283547163351,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190393,Dy2CuTe2(SO7)2,1.6195990272272192,0.318308900497484,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190396,Sm2ZnTe2(SO7)2,1.5907516350796398,0.249125997253727,[4.0],6.0,6.0,6.0,"Tetrahedron, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,4.0,S,0.0,True
mp-1190435,Nd2CuTe2(SO7)2,1.6104085108144628,0.3318736914126056,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190438,Eu2CoTe2(SO7)2,1.5388576259815363,0.119200370200463,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190440,Ho2CuTe2(SO7)2,1.5926003761014131,0.2503201278410102,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190446,Sm2CuTe2(SO7)2,1.624553976232048,0.3321053287656312,[4.0],6.0,6.0,6.0,"Tetrahedron, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,4.0,S,0.0,True
mp-1190452,Sm2CoTe2(SO7)2,1.6134581624732078,0.3039784235245454,[4.0],6.0,6.0,6.0,"Tetrahedron, Dodecahedron with triangular faces - p2345 plane normalized",2i,2,4.0,S,0.0,True
mp-1190458,Gd2ZnTe2(SO7)2,1.5992061881766015,0.2656817391566003,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190463,CsHS2O7,1.6703593775416856,0.4059933838913253,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190466,CoBi6(SO8)2,1.4748836047358531,-0.0551370432786293,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-1190470,Gd2CoTe2(SO7)2,1.5894665581144654,0.2487057337002006,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190474,Tb2CuTe2(SO7)2,1.6029864448692273,0.2783597741757635,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190475,Lu2CoTe2(SO7)2,1.5631977396681964,0.1874348844037704,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190505,Y2CoTe2(SO7)2,1.5848696642681923,0.2324440757309524,[4.0],6.0,6.0,6.0,Tetrahedron,8i,1,4.0,S,0.0,True
mp-1190515,Gd2CuTe2(SO7)2,1.6087081105091456,0.2953986974109033,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190527,Dy2ZnTe2(SO7)2,1.5767430360960812,0.2127047656401293,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190551,Na2FeSO4F3,1.8248734030566485,0.8267644354615211,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1190568,BaSO4,1.734742513853493,0.591060330094873,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-1190652,Eu2CuTe2(SO7)2,1.579594105005555,0.2170567165791349,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1190864,BaAu2(SO4)4,1.6110870747469377,0.2886514089506521,[4.0],6.0,6.0,6.0,Tetrahedron,4j,1,4.0,S,0.0,True
mp-1191140,US2O9,1.6267804271395732,0.3641650286939394,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1191652,CuH2PbSO6,1.4647646037593092,-0.0723430588709168,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-1191673,Na2BSO4F3,1.7713114875008718,0.6826870442815676,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1191944,S4I2O15,1.591160025460353,0.2522824467287535,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-1192057,Ag2S2O7,1.6385328252288822,0.3742299310359712,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1192310,SrSO4,1.6080652601187198,0.2883278557860748,[4.0],6.0,6.0,6.0,"Tetrahedron, Square-face capped square prism",4c,2,4.0,S,0.0,True
mp-1192419,CsHSO4,2.550643691532782,2.634348767703689,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1192826,CuH6SO7,1.4542064474107448,-0.0950480333874594,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-1192851,KFe3H6(SO7)2,1.5249990122068613,0.0767136945591223,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-1193172,Li2Mn(SO4)2,1.6966341045261444,0.5092798272689062,[4.0],6.0,6.0,6.0,Tetrahedron,8e,1,4.0,S,0.0,True
mp-1193300,ReS2ClO9,1.6154502907729142,0.2787632071917914,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1193501,Li2Fe(SO4)2,1.7144736419047717,0.5551862772084497,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1193655,CaH6(SO4)4,1.568083381376611,0.1785344430542719,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1193789,NaCoH4SO6F,1.4718317488177874,-0.0534746496959889,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-1193859,NaFeH4SO6F,1.4743322897573834,-0.0593858991050091,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1194046,CuH6Pb4(SO7)2,1.4941617709019088,-0.0108910111974549,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1194067,NaNiH4SO6F,1.468607796265853,-0.0599611987491512,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,S,0.0,True
mp-1194281,Li2Co(SO4)2,1.8461809564070664,0.8787870167751635,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1194570,TlBi(SO4)2,1.575966206942048,0.1935075344403171,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-1194602,CdH2SO5,1.5410489546597812,0.1204806041489496,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1194644,KFeSO4F,1.7085203298220475,0.5649764110597046,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-1194675,HfH8(SO6)2,1.4968046613177866,0.0233172580141256,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-1194736,Na5Mn3S4(O4F)4,1.727031213721427,0.5783380072408378,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,S,0.0,True
mp-1194752,CaAl6H12(SO7)4,1.5178273178581392,0.0770548736957933,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,S,0.0,True
mp-1194885,Na3VS2(O4F)2,1.7637718632287087,0.7121178843802907,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,S,0.0,True
mp-1194889,MgAu2(SO4)4,1.592646763869124,0.2506999885869386,[4.0],6.0,6.0,6.0,Tetrahedron,4b,1,4.0,S,0.0,True
mp-1194919,Eu2CuH4(SO6)2,1.5303968285292184,0.1082416936132209,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1194925,GdB(SO4)3,1.6191401097426303,0.329199781149306,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-1194939,Na12Mn3S6(O3F)8,1.5933695927862568,0.2495626405262419,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1194959,KSb2P(SO6)2,1.5302557169808304,0.0833005123578288,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,4.0,S,0.0,True
mp-1194982,Na3FeS2(O4F)2,1.7309377295426216,0.5915945343265863,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,S,0.0,True
mp-1195013,Na2Pd(S4O13)2,1.6641688088763429,0.3834065256469136,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195125,Na5UH3S4O19,1.6248487840874737,0.3228972826644447,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1195153,Tb2CuH4(SO6)2,1.5478379756854852,0.1422514820463497,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195172,RbSb2P(SO6)2,1.5333304521480435,0.0880208996801972,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",2i,2,4.0,S,0.0,True
mp-1195213,Bi2(SO4)3,1.6093995670116528,0.3251738145288848,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-1195268,CoBi2SO7,1.5303525682450847,0.1290726591586587,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-1195286,NaDyH2S2O9,1.5478570673531749,0.1381685685529993,[4.0],6.0,6.0,6.0,Tetrahedron,6c,1,4.0,S,0.0,True
mp-1195296,KSb(SO4)2,1.600472367885168,0.2521893668515793,[4.0],6.0,6.0,6.0,"Tetrahedron, See-saw",4e,2,4.0,S,0.0,True
mp-1195297,KHS2O7,1.6773655132545204,0.4190762859197582,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195318,Zn7H10(SO9)2,1.5205100927316315,0.0667488541676754,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1195322,Rb2Pd(S4O13)2,1.671712042043744,0.396641417414263,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1195448,CsSb(SO4)2,1.687118570062444,0.460030937833655,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid",4a,2,4.0,S,0.0,True
mp-1195479,TeSO5,1.5552007772823804,0.1444589411157839,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1195527,Na2FeH4(SO5)2,1.305233402982361,-0.4728918267690392,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195529,Ba2H2Pd(S5O17)2,1.6642852411375082,0.3939316796074111,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1195562,RbHS2O7,1.67900666863309,0.421252622353171,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195590,Na3MnS2(O4F)2,1.6802454799270723,0.4671780822653205,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,S,0.0,True
mp-1195601,K5Na3Cu8(S2O9)4,1.5712355572935732,0.1876088775365739,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-1195607,Te(S2O7)2,1.616858423361294,0.2743857582392681,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195676,LiCuSO4F,1.6556798278390346,0.4090089850099409,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-1195677,ThTeSO7,1.5396821784157304,0.1182646567134797,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195843,FeH8SO8,1.4977749407191112,0.0095688464719027,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195871,VH6SO8,1.497422316930426,0.0180722814006337,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195896,RbHSO4,1.8568274368054551,0.8781331844918995,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1195978,K2Pd(S2O7)3,1.6844013855485898,0.4363056426204897,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1196027,Na2FeH8(SO6)2,1.5970440712227505,0.2506701675364302,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196029,Rb3V(SO5)2,1.6912291549480152,0.4772918769925131,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-1196039,CuH10SO9,1.4910541951026324,-0.0124056722769614,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1196041,Al2H32S3O28,1.485872018892859,-0.0214750027038836,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1196048,CeH8(SO6)2,1.5017975492836395,0.0359171528668523,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,S,0.0,True
mp-1196076,K4V2S4O19,1.6726545420248449,0.4256677221359057,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1196099,K3Bi7(SO6)4,1.6394489058750594,0.3498201756635187,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-1196178,TiH9(SO6)2,1.5124191694113975,0.0585759434372039,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,S,0.0,True
mp-1196197,Na2MnH4(SO5)2,1.5746339168796006,0.1938292122986393,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196287,H12C6S(N5O3)2,1.4972911250798673,0.0075379425857159,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196354,Mn5H8SO12,1.528868279481636,0.0715113943209587,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1196372,Tl2CoH12(SO7)2,1.4414368419472985,-0.1389847613757941,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196378,VH12SO11,1.4896679664350718,-0.0162003460462473,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1196381,Na2FeH7(SO6)2,1.5031789122286905,0.027084890272161,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196411,Ce2H16S3O20,1.478929711560924,-0.0299863066706839,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-1196469,Rb2MnH12(SO7)2,1.4840688957378596,-0.029366190053372,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196546,Ag2Ge(S2O7)3,1.6442669734505395,0.3495771980796579,[4.0],6.0,6.0,6.0,Tetrahedron,6g,1,4.0,S,0.0,True
mp-1196696,Na7UH4S4ClO20,1.62976914989829,0.3364496092155999,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-1196741,KUH3SO8,1.5676821558081813,0.1840801348711453,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196772,Na2CuH12(SO7)2,1.4983280933232852,0.0070440415396648,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1196826,CsNbS2O9,1.5770401889052372,0.2306393089287615,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,S,0.0,True
mp-1196827,K4LiH3(SO4)4,1.6817879628325376,0.4532958386950206,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-1196866,Na3Fe(SO4)3,1.707262050676612,0.5358978590284369,[4.0],6.0,6.0,6.0,Tetrahedron,6f,1,4.0,S,0.0,True
mp-1196911,MnPb(SO4)2,1.5097151635216763,0.0437611463125308,[4.0],6.0,6.0,6.0,Tetrahedron,8b,1,4.0,S,0.0,True
mp-1196948,CaSb4H6(SO8)2,1.4848295756929042,-0.0300221636936435,[4.0],6.0,6.0,6.0,"Tetrahedron, Square pyramid, See-saw",4f,3,4.0,S,0.0,True
mp-1196991,DyHSO5,1.5696481038183774,0.202141181385114,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197011,As2S2O9,1.5600849199055369,0.1664243731812482,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-1197023,Pt(SO4)2,1.5937782119299189,0.2301984452522276,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197082,Rb3Tm(SO4)3,1.7634115300897624,0.666687515691504,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-1197102,Rb4WS3O14,1.6653582947280587,0.4185656064004827,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197110,Rb3H(SO4)2,1.822293436876952,0.8437800823683818,[4.0],6.0,6.0,6.0,Tetrahedron,"4j, 2i",1,4.0,S,0.0,True
mp-1197213,PuTeSO7,1.5316659765545322,0.1013536754645896,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197346,SbH2SO3F7,1.635559293259583,0.3206358848084698,[3.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",4e,2,3.0,S,0.0,True
mp-1197363,ZnH8SO8,1.499820193968807,0.0057325207842413,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197395,K2Mn3H6S3O16,1.5113380612394478,0.0448906558824412,[4.0],6.0,6.0,6.0,Tetrahedron,"4b, 2a",1,4.0,S,0.0,True
mp-1197405,Ca3GeH12S2O17,1.4806507019427393,-0.0194909749505886,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,S,0.0,True
mp-1197484,H2SO5,1.655926471483383,0.3642696810943133,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,S,0.0,True
mp-1197503,S5(IO9)2,1.6312401742054328,0.3053905710989523,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,S,0.0,True
mp-1197529,SrAu2(SO4)4,1.6100055415731185,0.2871854090331047,[4.0],6.0,6.0,6.0,"Tetrahedron, Dodecahedron with triangular faces - p2345 plane normalized","4f, 2e",2,4.0,S,0.0,True
mp-1197581,Na5B(SO4)4,1.7164986603928452,0.5456194512338479,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-1197599,Ag2Sn(S2O7)3,1.6470584768999228,0.3546222075221405,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron","2d, 6g, 2c",2,4.0,S,0.0,True
mp-1197688,KDyH2S2O9,1.5588895863861836,0.1691435662139645,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197739,ZnH14SO11,1.4881323192304132,-0.0217248737156895,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,S,0.0,True
mp-1197777,MnTl2H12(SO7)2,1.4509466423633826,-0.1163245316783832,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197828,Cs2MnH12(SO7)2,1.439736849313964,-0.0986726862487448,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197842,GdHSO5,1.616093332637774,0.325119951927549,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197853,CsH2SNO3,1.3541215809649834,-0.2827587686371173,[3.0],6.0,6.0,6.0,Tetrahedron,4e,1,3.0,S,0.0,True
mp-1197913,GePb(S2O7)3,1.6440579715186838,0.35084698223436,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,S,0.0,True
mp-1197946,ZnH6(SO4)4,1.5454607418377726,0.1660847388694243,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
mp-1197989,RbHSO4,1.860697692351477,0.8865408841821122,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,S,0.0,True
mp-1198003,NaAu(S2O7)2,1.6412699482888953,0.3380277193652758,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,S,0.0,True
